subject	subject_value	predicate	object	object_value	levenshtein_dist	jaccard_index	monge_elkan
MONDO:0015638	benign partial epilepsy of infancy with complex partial seizures	skos:narrowMatch	<https://icd.codes/icd10cm/G40.2>		64	1.0	2.0
MONDO:0015639	benign partial epilepsy with secondarily generalized seizures in infancy	skos:narrowMatch	<https://icd.codes/icd10cm/G40.1>		72	1.0	2.0
MONDO:0015643	photosensitive epilepsy	skos:narrowMatch	<https://icd.codes/icd10cm/G40.8>		23	1.0	2.0
MONDO:0015644	audiogenic seizures	skos:narrowMatch	<https://icd.codes/icd10cm/G40.8>		19	1.0	2.0
MONDO:0015645	eating seizures	skos:narrowMatch	<https://icd.codes/icd10cm/G40.8>		15	1.0	2.0
MONDO:0015646	orgasm-induced seizures	skos:narrowMatch	<https://icd.codes/icd10cm/G40.8>		23	1.0	2.0
MONDO:0015647	thinking seizures	skos:narrowMatch	<https://icd.codes/icd10cm/G40.8>		17	1.0	2.0
MONDO:0015648	startle epilepsy	skos:narrowMatch	<https://icd.codes/icd10cm/G40.8>		16	1.0	2.0
MONDO:0015649	micturation-induced seizures	skos:narrowMatch	<https://icd.codes/icd10cm/G40.8>		28	1.0	2.0
MONDO:0015660	sporadic fetal brain disruption sequence	skos:narrowMatch	<https://icd.codes/icd10cm/Q02>		40	1.0	2.0
MONDO:0015665	scleromyxedema	skos:narrowMatch	<https://icd.codes/icd10cm/L98.5>		14	1.0	2.0
MONDO:0015666	familial idiopathic dilatation of the right atrium	skos:narrowMatch	<https://icd.codes/icd10cm/Q20.8>		50	1.0	2.0
MONDO:0015668	hereditary dentin defect	skos:narrowMatch	<https://icd.codes/icd10cm/K00.5>		24	1.0	2.0
MONDO:0015677	cardiac diverticulum	skos:narrowMatch	<https://icd.codes/icd10cm/Q24.8>		20	1.0	2.0
MONDO:0015678	dysplasia of head of femur, Meyer type	skos:narrowMatch	<https://icd.codes/icd10cm/Q78.8>		38	1.0	2.0
MONDO:0015679	autosomal thrombocytopenia with normal platelets	skos:narrowMatch	<https://icd.codes/icd10cm/D69.4>		48	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	<https://icd.codes/icd10cm/F84.9>		46	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	<https://icd.codes/icd10cm/F84.8>		46	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	<https://icd.codes/icd10cm/F84.5>		46	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	<https://icd.codes/icd10cm/F84.4>		46	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	<https://icd.codes/icd10cm/F84.3>		46	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	<https://icd.codes/icd10cm/F84.2>		46	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	<https://icd.codes/icd10cm/F84.1>		46	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	<https://icd.codes/icd10cm/F84.0>		46	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	ICD10CM:F84.9	Pervasive developmental disorder, unspecified	27	0.34545454545454546	1.9787334593572778
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	ICD10CM:F84.8	Other pervasive developmental disorders	11	0.19148936170212771	1.9787334593572778
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	ICD10CM:F84.5	Asperger's syndrome	35	0.6734693877551021	1.9834593572778827
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	ICD10CM:F84.4		46	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	ICD10CM:F84.3	Other childhood disintegrative disorder	31	0.5087719298245614	1.9801512287334593
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	ICD10CM:F84.2	Rett's syndrome	38	0.7291666666666667	1.9848771266540643
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	ICD10CM:F84.1		46	1.0	2.0
MONDO:0015680	obsolete rare pervasive developmental disorder	skos:broadMatch	ICD10CM:F84.0	Autistic disorder	34	0.7142857142857143	1.9834593572778827
MONDO:0015683	primary malignant peritoneal tumor	skos:broadMatch	<https://icd.codes/icd10cm/C48.2>		34	1.0	2.0
MONDO:0015683	primary malignant peritoneal tumor	skos:broadMatch	<https://icd.codes/icd10cm/C48.1>		34	1.0	2.0
MONDO:0015683	primary malignant peritoneal tumor	skos:broadMatch	<https://icd.codes/icd10cm/C45.1>		34	1.0	2.0
MONDO:0015683	primary malignant peritoneal tumor	skos:broadMatch	ICD10CM:C48.2	Malignant neoplasm of peritoneum, unspecified	31	0.4509803921568627	1.971453287197232
MONDO:0015683	primary malignant peritoneal tumor	skos:broadMatch	ICD10CM:C48.1	Malignant neoplasm of specified parts of peritoneum	39	0.42592592592592593	1.971453287197232
MONDO:0015683	primary malignant peritoneal tumor	skos:broadMatch	ICD10CM:C45.1	Mesothelioma of peritoneum	20	0.5365853658536586	1.972318339100346
MONDO:0015686	primary peritoneal carcinoma	skos:narrowMatch	<https://icd.codes/icd10cm/C48.2>		28	1.0	2.0
MONDO:0015689	myeloid neoplasm associated with PDGFRA rearrangement	skos:narrowMatch	<https://icd.codes/icd10cm/D47.1>		53	1.0	2.0
MONDO:0015690	myeloid neoplasm associated with PDGFRB rearrangement	skos:narrowMatch	<https://icd.codes/icd10cm/D47.1>		53	1.0	2.0
MONDO:0015695	combined immunodeficiency due to CRAC channel dysfunction	skos:narrowMatch	<https://icd.codes/icd10cm/D81.8>		57	1.0	2.0
MONDO:0015697	immunoglobulin heavy chain deficiency	skos:narrowMatch	<https://icd.codes/icd10cm/D80.8>		37	1.0	2.0
MONDO:0015698	transient hypogammaglobulinemia of infancy	skos:exactMatch	<https://icd.codes/icd10cm/D80.7>		42	1.0	2.0
MONDO:0015698	transient hypogammaglobulinemia of infancy	skos:exactMatch	ICD10CM:D80.7	Transient hypogammaglobulinemia of infancy	0	0.0	0.0
MONDO:0015699	immunodeficiency due to a classical component pathway complement deficiency	skos:narrowMatch	<https://icd.codes/icd10cm/D84.1>		75	1.0	2.0
MONDO:0015700	immunodeficiency due to a late component of complement deficiency	skos:narrowMatch	<https://icd.codes/icd10cm/D84.1>		65	1.0	2.0
MONDO:0015701	T-B+ severe combined immunodeficiency due to IL-7Ralpha deficiency	skos:narrowMatch	<https://icd.codes/icd10cm/D81.2>		66	1.0	2.0
MONDO:0015702	T-B+ severe combined immunodeficiency due to CD45 deficiency	skos:narrowMatch	<https://icd.codes/icd10cm/D81.2>		60	1.0	2.0
MONDO:0015703	T-B+ severe combined immunodeficiency due to CD3delta/CD3epsilon/CD3zeta	skos:narrowMatch	<https://icd.codes/icd10cm/D81.2>		72	1.0	2.0
MONDO:0015705	autosomal recessive centronuclear myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		42	1.0	2.0
MONDO:0015706	mosaic trisomy 1	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.1>		16	1.0	2.0
MONDO:0015713	idiopathic central precocious puberty	skos:narrowMatch	<https://icd.codes/icd10cm/E22.8>		37	1.0	2.0
MONDO:0015714	secondary central precocious puberty	skos:narrowMatch	<https://icd.codes/icd10cm/E22.8>		36	1.0	2.0
MONDO:0015715	severe hemophilia B	skos:narrowMatch	<https://icd.codes/icd10cm/D67>		19	1.0	2.0
MONDO:0015716	moderately severe hemophilia B	skos:narrowMatch	<https://icd.codes/icd10cm/D67>		30	1.0	2.0
MONDO:0015717	mild hemophilia B	skos:narrowMatch	<https://icd.codes/icd10cm/D67>		17	1.0	2.0
MONDO:0015718	mosaic trisomy 12	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.1>		17	1.0	2.0
MONDO:0015719	severe hemophilia A	skos:narrowMatch	<https://icd.codes/icd10cm/D66>		19	1.0	2.0
MONDO:0015720	moderately severe hemophilia A	skos:narrowMatch	<https://icd.codes/icd10cm/D66>		30	1.0	2.0
MONDO:0015721	mild hemophilia A	skos:narrowMatch	<https://icd.codes/icd10cm/D66>		17	1.0	2.0
MONDO:0015722	congenital vitamin K-dependent coagulation factors deficiency	skos:narrowMatch	<https://icd.codes/icd10cm/D68.2>		61	1.0	2.0
MONDO:0015725	mosaic trisomy 14	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.1>		17	1.0	2.0
MONDO:0015727	mosaic trisomy 15	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.1>		17	1.0	2.0
MONDO:0015729	mosaic trisomy 16	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.1>		17	1.0	2.0
MONDO:0015730	mosaic trisomy 17	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.1>		17	1.0	2.0
MONDO:0015731	high anorectal malformation	skos:narrowMatch	<https://icd.codes/icd10cm/Q42.1>		27	1.0	2.0
MONDO:0015731	high anorectal malformation	skos:narrowMatch	<https://icd.codes/icd10cm/Q42.0>		27	1.0	2.0
MONDO:0015732	intermediate anorectal malformation	skos:narrowMatch	<https://icd.codes/icd10cm/Q42.1>		35	1.0	2.0
MONDO:0015732	intermediate anorectal malformation	skos:narrowMatch	<https://icd.codes/icd10cm/Q42.0>		35	1.0	2.0
MONDO:0015733	low anorectal malformation	skos:broadMatch	<https://icd.codes/icd10cm/Q42.3>		26	1.0	2.0
MONDO:0015733	low anorectal malformation	skos:broadMatch	<https://icd.codes/icd10cm/Q42.2>		26	1.0	2.0
MONDO:0015733	low anorectal malformation	skos:broadMatch	ICD10CM:Q42.3	Congenital absence, atresia and stenosis of anus without fistula	52	0.6764705882352942	1.9644970414201184
MONDO:0015733	low anorectal malformation	skos:broadMatch	ICD10CM:Q42.2	Congenital absence, atresia and stenosis of anus with fistula	49	0.6818181818181819	1.9644970414201184
MONDO:0015734	rectal duplication	skos:narrowMatch	<https://icd.codes/icd10cm/Q43.4>		18	1.0	2.0
MONDO:0015735	severe congenital nemaline myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		35	1.0	2.0
MONDO:0015736	intermediate nemaline myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		30	1.0	2.0
MONDO:0015737	typical nemaline myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		25	1.0	2.0
MONDO:0015738	childhood-onset nemaline myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		33	1.0	2.0
MONDO:0015739	adult-onset nemaline myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		29	1.0	2.0
MONDO:0015740	trisomy 18p	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.2>		11	1.0	2.0
MONDO:0015743	idiopathic bilateral vestibulopathy	skos:narrowMatch	<https://icd.codes/icd10cm/H81.8>		35	1.0	2.0
MONDO:0015745	microcephaly-polymicrogyria-corpus callosum agenesis syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q04.3>		61	1.0	2.0
MONDO:0015748	hereditary mucosal leukokeratosis	skos:narrowMatch	<https://icd.codes/icd10cm/Q38.6>		33	1.0	2.0
MONDO:0015749	6q16 deletion syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q93.5>		22	1.0	2.0
MONDO:0015751	craniosynostosis-hydrocephalus-Arnold-Chiari malformation type I-radioulnar synostosis syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.8>		95	1.0	2.0
MONDO:0015753	cap myopathy	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		12	1.0	2.0
MONDO:0015755	myopathy with hexagonally cross-linked tubular arrays	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		53	1.0	2.0
MONDO:0015761	trisomy 10p	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.2>		11	1.0	2.0
MONDO:0015762	progressive familial intrahepatic cholestasis	skos:narrowMatch	<https://icd.codes/icd10cm/K76.8>		45	1.0	2.0
MONDO:0015763	mosaic trisomy 2	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.1>		16	1.0	2.0
MONDO:0015764	mosaic trisomy 20	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.1>		17	1.0	2.0
MONDO:0015765	congenital myopathy with cores	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		30	1.0	2.0
MONDO:0015766	cholera	skos:exactMatch	<https://icd.codes/icd10cm/A00>		7	1.0	2.0
MONDO:0015766	cholera	skos:exactMatch	ICD10CM:A00	Cholera	0	0.0	0.0
MONDO:0015766	cholera	skos:broadMatch	<https://icd.codes/icd10cm/A00.9>		7	1.0	2.0
MONDO:0015766	cholera	skos:broadMatch	<https://icd.codes/icd10cm/A00.1>		7	1.0	2.0
MONDO:0015766	cholera	skos:broadMatch	<https://icd.codes/icd10cm/A00.0>		7	1.0	2.0
MONDO:0015766	cholera	skos:broadMatch	ICD10CM:A00.9	Cholera, unspecified	13	0.65	1.8571428571428572
MONDO:0015766	cholera	skos:broadMatch	ICD10CM:A00.1	Cholera due to Vibrio cholerae 01, biovar eltor	40	0.851063829787234	1.8571428571428572
MONDO:0015766	cholera	skos:broadMatch	ICD10CM:A00.0	Cholera due to Vibrio cholerae 01, biovar cholerae	43	0.86	1.8571428571428572
MONDO:0015767	trisomy 4p	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.2>		10	1.0	2.0
MONDO:0015768	trisomy 5p	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.2>		10	1.0	2.0
MONDO:0015771	mosaic trisomy 7	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.1>		16	1.0	2.0
MONDO:0015772	trisomy 8q	skos:narrowMatch	<https://icd.codes/icd10cm/Q92.2>		10	1.0	2.0
MONDO:0015773	fibular dimelia-diplopodia syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q74.8>		35	1.0	2.0
MONDO:0015774	thoraco-abdominal enteric duplication	skos:narrowMatch	<https://icd.codes/icd10cm/Q43.4>		37	1.0	2.0
MONDO:0015776	rhizomelic chondrodysplasia punctata	skos:exactMatch	<https://icd.codes/icd10cm/E71.540>		36	1.0	2.0
MONDO:0015776	rhizomelic chondrodysplasia punctata	skos:exactMatch	ICD10CM:E71.540	Rhizomelic chondrodysplasia punctata	0	0.0	0.0
MONDO:0015779	45,X/46,XY mixed gonadal dysgenesis	skos:narrowMatch	<https://icd.codes/icd10cm/Q98.7>		35	1.0	2.0
MONDO:0015780	dyskeratosis congenita	skos:narrowMatch	<https://icd.codes/icd10cm/Q82.8>		22	1.0	2.0
MONDO:0015781	facial dysmorphism-shawl scrotum-joint laxity syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.8>		54	1.0	2.0
MONDO:0015783	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 1	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.1>		65	1.0	2.0
MONDO:0015784	Prader-Willi syndrome due to paternal deletion of 15q11q13 type 2	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.1>		65	1.0	2.0
MONDO:0015785	Prader-Willi syndrome due to translocation	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.1>		42	1.0	2.0
MONDO:0015786	Prader-Willi syndrome due to imprinting mutation	skos:narrowMatch	<https://icd.codes/icd10cm/Q87.1>		48	1.0	2.0
MONDO:0015787	symptomatic form of hemophilia A in female carriers	skos:narrowMatch	<https://icd.codes/icd10cm/D66>		51	1.0	2.0
MONDO:0015788	symptomatic form of hemophilia B in female carriers	skos:narrowMatch	<https://icd.codes/icd10cm/D67>		51	1.0	2.0
MONDO:0015793	moderate multiminicore disease with hand involvement	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		52	1.0	2.0
MONDO:0015794	antenatal multiminicore disease with arthrogryposis multiplex congenita	skos:narrowMatch	<https://icd.codes/icd10cm/G71.2>		71	1.0	2.0
MONDO:0015799	Smith-McCort dysplasia	skos:narrowMatch	<https://icd.codes/icd10cm/Q77.7>		22	1.0	2.0
MONDO:0015800	osteosclerosis-developmental delay-craniosynostosis syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/Q75.8>		60	1.0	2.0
MONDO:0015803	wound botulism	skos:narrowMatch	<https://icd.codes/icd10cm/A05.1>		14	1.0	2.0
MONDO:0015803	wound botulism	skos:exactMatch	<https://icd.codes/icd10cm/A48.52>		14	1.0	2.0
MONDO:0015803	wound botulism	skos:exactMatch	ICD10CM:A48.52	Wound botulism	0	0.0	0.0
MONDO:0015804	infant botulism	skos:narrowMatch	<https://icd.codes/icd10cm/A05.1>		15	1.0	2.0
MONDO:0015804	infant botulism	skos:exactMatch	<https://icd.codes/icd10cm/A48.51>		15	1.0	2.0
MONDO:0015804	infant botulism	skos:exactMatch	ICD10CM:A48.51	Infant botulism	0	0.0	0.0
MONDO:0015805	intestinal botulism	skos:narrowMatch	<https://icd.codes/icd10cm/A05.1>		19	1.0	2.0
MONDO:0015806	adult intestinal botulism	skos:narrowMatch	<https://icd.codes/icd10cm/A05.1>		25	1.0	2.0
MONDO:0015813	primary cutaneous marginal zone B-cell lymphoma	skos:narrowMatch	<https://icd.codes/icd10cm/C83.0>		47	1.0	2.0
MONDO:0015824	oculomaxillofacial dysostosis	skos:narrowMatch	<https://icd.codes/icd10cm/Q75.1>		29	1.0	2.0
MONDO:0015825	obsolete obesity due to congenital leptin resistance	skos:narrowMatch	<https://icd.codes/icd10cm/E66.8>		52	1.0	2.0
MONDO:0015826	autosomal dominant spondylocostal dysostosis	skos:narrowMatch	<https://icd.codes/icd10cm/Q76.4>		44	1.0	2.0
MONDO:0015827	distal renal tubular acidosis	skos:narrowMatch	<https://icd.codes/icd10cm/N25.8>		29	1.0	2.0
MONDO:0015830	partial bilateral aplasia of the mullerian ducts	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.8>		48	1.0	2.0
MONDO:0015832	true unicornuate uterus	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.4>		23	1.0	2.0
MONDO:0015833	pseudounicornuate uterus	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.4>		24	1.0	2.0
MONDO:0015835	Bicervical bicornuate uterus and blind hemivagina	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.1>		49	1.0	2.0
MONDO:0015836	Bicervical bicornuate uterus with patent cervix and vagina	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.1>		58	1.0	2.0
MONDO:0015837	Unicervical bicornuate uterus	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.3>		29	1.0	2.0
MONDO:0015838	cordiform uterus	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.3>		16	1.0	2.0
MONDO:0015839	septate uterus	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.2>		14	1.0	2.0
MONDO:0015840	complete septate uterus	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.2>		23	1.0	2.0
MONDO:0015841	partial septate uterus	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.2>		22	1.0	2.0
MONDO:0015843	uterine hypoplasia	skos:narrowMatch	<https://icd.codes/icd10cm/Q51.8>		18	1.0	2.0
MONDO:0015848	septate vagina	skos:narrowMatch	<https://icd.codes/icd10cm/Q52.1>		14	1.0	2.0
MONDO:0015849	longitudinal vaginal septum	skos:narrowMatch	<https://icd.codes/icd10cm/Q52.1>		27	1.0	2.0
MONDO:0015850	transverse vaginal septum	skos:narrowMatch	<https://icd.codes/icd10cm/Q52.1>		25	1.0	2.0
MONDO:0015850	transverse vaginal septum	skos:exactMatch	<https://icd.codes/icd10cm/Q52.11>		25	1.0	2.0
MONDO:0015850	transverse vaginal septum	skos:exactMatch	ICD10CM:Q52.11	Transverse vaginal septum	0	0.0	0.0
MONDO:0015867	vaginal carcinoma	skos:narrowMatch	<https://icd.codes/icd10cm/C52>		17	1.0	2.0
MONDO:0015871	benign breast phyllodes tumor	skos:narrowMatch	<https://icd.codes/icd10cm/D48.6>		29	1.0	2.0
MONDO:0015872	giant adenofibroma of the breast	skos:narrowMatch	<https://icd.codes/icd10cm/D24>		32	1.0	2.0
MONDO:0015873	Paget disease of the nipple	skos:narrowMatch	<https://icd.codes/icd10cm/C50.0>		27	1.0	2.0
MONDO:0015874	benign ductal tumor of breast	skos:narrowMatch	<https://icd.codes/icd10cm/D24>		29	1.0	2.0
MONDO:0015883	hidrotic ectodermal dysplasia, Halal type	skos:narrowMatch	<https://icd.codes/icd10cm/Q82.8>		41	1.0	2.0
MONDO:0015884	autosomal dominant hypohidrotic ectodermal dysplasia	skos:narrowMatch	<https://icd.codes/icd10cm/Q82.4>		52	1.0	2.0
MONDO:0015892	growth hormone insensitivity syndrome	skos:narrowMatch	<https://icd.codes/icd10cm/E34.3>		37	1.0	2.0
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E05.9>		29	1.0	2.0
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E05.8>		29	1.0	2.0
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E05.5>		29	1.0	2.0
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E05.4>		29	1.0	2.0
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E05.3>		29	1.0	2.0
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E05.2>		29	1.0	2.0
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E05.1>		29	1.0	2.0
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E05.0>		29	1.0	2.0
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	ICD10CM:E05.9	Thyrotoxicosis, unspecified	26	0.5641025641025641	1.9702734839476814
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	ICD10CM:E05.8	Other thyrotoxicosis	21	0.5151515151515151	1.9726516052318668
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	ICD10CM:E05.5		29	1.0	2.0
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	ICD10CM:E05.4	Thyrotoxicosis factitia	25	0.631578947368421	1.9762187871581451
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	ICD10CM:E05.3	Thyrotoxicosis from ectopic thyroid tissue	28	0.5208333333333333	1.9690844233055886
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	ICD10CM:E05.2	Thyrotoxicosis with toxic multinodular goiter	38	0.5769230769230769	1.9678953626634959
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	ICD10CM:E05.1	Thyrotoxicosis with toxic single thyroid nodule	34	0.6181818181818182	1.9702734839476814
MONDO:0015894	obsolete rare hyperthyroidism	skos:broadMatch	ICD10CM:E05.0	Thyrotoxicosis with diffuse goiter	30	0.5681818181818181	1.971462544589774
MONDO:0015896	obsolete rare hypoparathyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E20.9>		32	1.0	2.0
MONDO:0015896	obsolete rare hypoparathyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E20.8>		32	1.0	2.0
MONDO:0015896	obsolete rare hypoparathyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E20.0>		32	1.0	2.0
MONDO:0015896	obsolete rare hypoparathyroidism	skos:broadMatch	ICD10CM:E20.9	Hypoparathyroidism, unspecified	27	0.46341463414634143	1.970703125
MONDO:0015896	obsolete rare hypoparathyroidism	skos:broadMatch	ICD10CM:E20.8	Other hypoparathyroidism	10	0.303030303030303	1.970703125
MONDO:0015896	obsolete rare hypoparathyroidism	skos:broadMatch	ICD10CM:E20.0	Idiopathic hypoparathyroidism	11	0.4358974358974359	1.9736328125
MONDO:0015897	obsolete rare hyperparathyroidism	skos:broadMatch	<https://icd.codes/icd10cm/E21.3>		33	1.0	2.0
