subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing	comment
MONDO:0012435	3-methylglutaconic aciduria type 5	skos:exactMatch	NCIT:C173146	3-Methylglutaconic Aciduria Type 5	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	3-methylglutaconic aciduria type 5			LEXMATCH
MONDO:0012456	congenital primary aphakia	skos:exactMatch	NCIT:C35172	Congenital Aphakia	Unspecified								MONDO_MAPPINGS
MONDO:0012518	congenital myasthenic syndrome 12	skos:exactMatch	NCIT:C168997	Congenital Myasthenic Syndrome 12	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	congenital myasthenic syndrome 12			LEXMATCH
MONDO:0012520	insulin-resistance syndrome type A	skos:exactMatch	NCIT:C131836	Insulin Resistant Diabetes Mellitus with Acanthosis Nigricans and Hyperandrogenism	Unspecified								MONDO_MAPPINGS
MONDO:0012521	herpes simplex encephalitis	skos:exactMatch	NCIT:C84762	Herpes Simplex Encephalitis	Unspecified								MONDO_MAPPINGS
MONDO:0012529	Diamond-Blackfan anemia 3	skos:exactMatch	NCIT:C176912	Diamond-Blackfan Anemia 3	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 3			LEXMATCH
MONDO:0012529	Diamond-Blackfan anemia 3	skos:exactMatch	NCIT:C176912	Diamond-Blackfan Anemia 3	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 3			LEXMATCH
MONDO:0012547	Noonan syndrome 4	skos:exactMatch	NCIT:C176932	Noonan Syndrome 4	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	noonan syndrome 4			LEXMATCH
MONDO:0012547	Noonan syndrome 4	skos:exactMatch	NCIT:C176932	Noonan Syndrome 4	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	noonan syndrome 4			LEXMATCH
MONDO:0012590	XFE progeroid syndrome	skos:exactMatch	NCIT:C173111	XFE Progeroid Syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	xfe progeroid syndrome			LEXMATCH
MONDO:0012590	XFE progeroid syndrome	skos:exactMatch	NCIT:C173111	XFE Progeroid Syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	xfe progeroid syndrome			LEXMATCH
MONDO:0012669	Legius syndrome	skos:exactMatch	NCIT:C176941	Legius Syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	legius syndrome			LEXMATCH
MONDO:0012669	Legius syndrome	skos:exactMatch	NCIT:C176941	Legius Syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	legius syndrome			LEXMATCH
MONDO:0012690	Noonan syndrome 5	skos:exactMatch	NCIT:C176933	Noonan Syndrome 5	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	noonan syndrome 5			LEXMATCH
MONDO:0012690	Noonan syndrome 5	skos:exactMatch	NCIT:C176933	Noonan Syndrome 5	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	noonan syndrome 5			LEXMATCH
MONDO:0012694	Joubert syndrome 7	skos:exactMatch	NCIT:C159653	Joubert Syndrome 7	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	joubert syndrome 7			LEXMATCH
MONDO:0012694	Joubert syndrome 7	skos:exactMatch	NCIT:C159653	Joubert Syndrome 7	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	joubert syndrome 7			LEXMATCH
MONDO:0012724	familial cold autoinflammatory syndrome 2	skos:exactMatch	NCIT:C119043	NALP12-Associated Hereditary Periodic Fever Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0012762	catecholaminergic polymorphic ventricular tachycardia 2	skos:exactMatch	NCIT:C148368	Catecholaminergic Polymorphic Ventricular Tachycardia Type 2	Unspecified								MONDO_MAPPINGS
MONDO:0012789	dystonia 16	skos:exactMatch	NCIT:C168729	Dystonia 16	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dystonia 16			LEXMATCH
MONDO:0012789	dystonia 16	skos:exactMatch	NCIT:C168729	Dystonia 16	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dystonia 16			LEXMATCH
MONDO:0012790	amyotrophic lateral sclerosis type 10	skos:exactMatch	NCIT:C168752	Amyotrophic Lateral Sclerosis 10, With or Without Frontotemporal Dementia	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	amyotrophic lateral sclerosis 10, with or without frontotemporal dementia			LEXMATCH
MONDO:0012806	ectodermal dysplasia and immunodeficiency 2	skos:exactMatch	NCIT:C176826	Ectodermal Dysplasia and Immunodeficiency 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	ectodermal dysplasia and immunodeficiency 2			LEXMATCH
MONDO:0012833	Crouzon syndrome-acanthosis nigricans syndrome	skos:exactMatch	NCIT:C38145	Chronic Allograft Nephropathy	Unspecified								MONDO_MAPPINGS
MONDO:0012849	Joubert syndrome 9	skos:exactMatch	NCIT:C181002	Joubert Syndrome 9	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	joubert syndrome 9			LEXMATCH
MONDO:0012849	Joubert syndrome 9	skos:exactMatch	NCIT:C181002	Joubert Syndrome 9	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	joubert syndrome 9			LEXMATCH
MONDO:0012913	Wilms tumor, aniridia, genitourinary anomalies, intellectual disability, and obesity syndrome	skos:exactMatch	NCIT:C122804	Wilms Tumor-Aniridia-Genitourinary Anomalies-Mental Retardation-Obesity Syndrome	Unspecified								MONDO_MAPPINGS
MONDO:0012924	Diamond-Blackfan anemia 4	skos:exactMatch	NCIT:C176913	Diamond-Blackfan Anemia 4	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 4			LEXMATCH
MONDO:0012924	Diamond-Blackfan anemia 4	skos:exactMatch	NCIT:C176913	Diamond-Blackfan Anemia 4	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 4			LEXMATCH
MONDO:0012925	Diamond-Blackfan anemia 5	skos:exactMatch	NCIT:C176914	Diamond-Blackfan Anemia 5	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 5			LEXMATCH
MONDO:0012925	Diamond-Blackfan anemia 5	skos:exactMatch	NCIT:C176914	Diamond-Blackfan Anemia 5	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 5			LEXMATCH
MONDO:0012937	Diamond-Blackfan anemia 6	skos:exactMatch	NCIT:C176915	Diamond-Blackfan Anemia 6	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 6			LEXMATCH
MONDO:0012937	Diamond-Blackfan anemia 6	skos:exactMatch	NCIT:C176915	Diamond-Blackfan Anemia 6	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 6			LEXMATCH
MONDO:0012938	Diamond-Blackfan anemia 7	skos:exactMatch	NCIT:C176916	Diamond-Blackfan Anemia 7	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 7			LEXMATCH
MONDO:0012938	Diamond-Blackfan anemia 7	skos:exactMatch	NCIT:C176916	Diamond-Blackfan Anemia 7	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 7			LEXMATCH
MONDO:0012939	Diamond-Blackfan anemia 8	skos:exactMatch	NCIT:C176917	Diamond-Blackfan Anemia 8	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 8			LEXMATCH
MONDO:0012939	Diamond-Blackfan anemia 8	skos:exactMatch	NCIT:C176917	Diamond-Blackfan Anemia 8	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 8			LEXMATCH
MONDO:0012945	amyotrophic lateral sclerosis type 11	skos:exactMatch	NCIT:C168753	Amyotrophic Lateral Sclerosis 11	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	amyotrophic lateral sclerosis 11			LEXMATCH
MONDO:0012999	guanidinoacetate methyltransferase deficiency	skos:exactMatch	NCIT:C173468	Cerebral Creatine Deficiency Syndrome 2	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	cerebral creatine deficiency syndrome 2			LEXMATCH
MONDO:0013016	leukocyte adhesion deficiency 3	skos:exactMatch	NCIT:C154615	Leukocyte Adhesion Deficiency Type 3	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	leukocyte adhesion deficiency type 3			LEXMATCH
MONDO:0013021	sterile multifocal osteomyelitis with periostitis and pustulosis	skos:exactMatch	NCIT:C119056	Deficiency of the Interleukin-1 Receptor Antagonist	Unspecified								MONDO_MAPPINGS
MONDO:0013098	noise induced hearing loss	skos:exactMatch	NCIT:C34664	Noise Induced Hearing Loss	Unspecified								MONDO_MAPPINGS
MONDO:0013131	polycystic kidney disease 2	skos:exactMatch	NCIT:C123166	Autosomal Dominant Polycystic Kidney Disease Type 2	Unspecified								MONDO_MAPPINGS
MONDO:0013144	hereditary antithrombin deficiency	skos:exactMatch	NCIT:C98815	Antithrombin III Deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	antithrombin iii deficiency			LEXMATCH
MONDO:0013153	inflammatory bowel disease 28	skos:exactMatch	NCIT:C164676	Inflammatory Bowel Disease 28	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	inflammatory bowel disease 28			LEXMATCH
MONDO:0013153	inflammatory bowel disease 28	skos:exactMatch	NCIT:C164676	Inflammatory Bowel Disease 28	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	inflammatory bowel disease 28			LEXMATCH
MONDO:0013154	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A2	skos:exactMatch	NCIT:C126742	Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 2	Unspecified								MONDO_MAPPINGS
MONDO:0013158	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A6	skos:exactMatch	NCIT:C126743	Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 6	Unspecified								MONDO_MAPPINGS
MONDO:0013160	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B2	skos:exactMatch	NCIT:C126690	Congenital Muscular Dystrophy-Dystroglycanopathy with Mental Retardation Type B2	Unspecified								MONDO_MAPPINGS
MONDO:0013171	purine nucleoside phosphorylase deficiency	skos:exactMatch	NCIT:C176817	Purine Nucleoside Phosphorylase Deficiency	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	purine nucleoside phosphorylase deficiency			LEXMATCH
MONDO:0013171	purine nucleoside phosphorylase deficiency	skos:exactMatch	NCIT:C176817	Purine Nucleoside Phosphorylase Deficiency	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	purine nucleoside phosphorylase deficiency			LEXMATCH
MONDO:0013178	congenital muscular dystrophy due to LMNA mutation	skos:exactMatch	NCIT:C148369	Muscular Dystrophy Congenital, LMNA-Related	Unspecified								MONDO_MAPPINGS
MONDO:0013186	Noonan syndrome 6	skos:exactMatch	NCIT:C176934	Noonan Syndrome 6	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	noonan syndrome 6			LEXMATCH
MONDO:0013186	Noonan syndrome 6	skos:exactMatch	NCIT:C176934	Noonan Syndrome 6	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	noonan syndrome 6			LEXMATCH
MONDO:0013199	tuberous sclerosis 2	skos:exactMatch	NCIT:C75331	Tuberous Sclerosis 2	Unspecified								MONDO_MAPPINGS
MONDO:0013216	Diamond-Blackfan anemia 9	skos:exactMatch	NCIT:C176918	Diamond-Blackfan Anemia 9	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 9			LEXMATCH
MONDO:0013216	Diamond-Blackfan anemia 9	skos:exactMatch	NCIT:C176918	Diamond-Blackfan Anemia 9	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 9			LEXMATCH
MONDO:0013217	Diamond-Blackfan anemia 10	skos:exactMatch	NCIT:C176919	Diamond-Blackfan Anemia 10	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	diamond-blackfan anemia 10			LEXMATCH
MONDO:0013217	Diamond-Blackfan anemia 10	skos:exactMatch	NCIT:C176919	Diamond-Blackfan Anemia 10	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	diamond-blackfan anemia 10			LEXMATCH
MONDO:0013224	rhabdoid tumor predisposition syndrome 2	skos:exactMatch	NCIT:C178394	Rhabdoid Tumor Predisposition Syndrome 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rhabdoid tumor predisposition syndrome 2			LEXMATCH
MONDO:0013224	rhabdoid tumor predisposition syndrome 2	skos:exactMatch	NCIT:C178394	Rhabdoid Tumor Predisposition Syndrome 2	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	rhabdoid tumor predisposition syndrome 2			LEXMATCH
MONDO:0013252	Warsaw breakage syndrome	skos:exactMatch	NCIT:C164675	Warsaw Breakage Syndrome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	warsaw breakage syndrome			LEXMATCH
MONDO:0013252	Warsaw breakage syndrome	skos:exactMatch	NCIT:C164675	Warsaw Breakage Syndrome	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	warsaw breakage syndrome			LEXMATCH
MONDO:0013270	Rett syndrome, congenital variant	skos:exactMatch	NCIT:C176903	Rett Syndrome, Congenital Variant	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	rett syndrome, congenital variant			LEXMATCH
MONDO:0013270	Rett syndrome, congenital variant	skos:exactMatch	NCIT:C176903	Rett Syndrome, Congenital Variant	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	rett syndrome, congenital variant			LEXMATCH
MONDO:0013296	myeloid neoplasm associated with FGFR1 rearrangement	skos:exactMatch	NCIT:C84277	Myeloid/Lymphoid Neoplasms with FGFR1 Rearrangement	Unspecified								MONDO_MAPPINGS
MONDO:0013310	congenital adrenal hyperplasia due to cytochrome P450 oxidoreductase deficiency	skos:exactMatch	NCIT:C174439	Congenital Adrenal Hyperplasia due to Cytochrome P450 Oxidoreductase Deficiency	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	congenital adrenal hyperplasia due to cytochrome p450 oxidoreductase deficiency			LEXMATCH
MONDO:0013364	Rubinstein-Taybi syndrome due to EP300 haploinsufficiency	skos:exactMatch	NCIT:C153291	Rubinstein-Taybi Syndrome Type 2	Unspecified								MONDO_MAPPINGS
MONDO:0013372	long QT syndrome 5	skos:exactMatch	NCIT:C172094	Long QT Syndrome 5	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	long qt syndrome 5			LEXMATCH
MONDO:0013372	long QT syndrome 5	skos:exactMatch	NCIT:C172094	Long QT Syndrome 5	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	long qt syndrome 5			LEXMATCH
MONDO:0013379	Noonan syndrome 7	skos:exactMatch	NCIT:C176935	Noonan Syndrome 7	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	noonan syndrome 7			LEXMATCH
MONDO:0013379	Noonan syndrome 7	skos:exactMatch	NCIT:C176935	Noonan Syndrome 7	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	noonan syndrome 7			LEXMATCH
MONDO:0013388	developmental and epileptic encephalopathy, 11	skos:exactMatch	NCIT:C172096	Developmental and Epileptic Encephalopathy 11	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	developmental and epileptic encephalopathy 11			LEXMATCH
MONDO:0013400	Congenital adrenal insuffiency with 46, XY sex reversal OR 46,XY disorder of sex development-adrenal insufficiency due to CYP11A1 deficiency	skos:exactMatch	NCIT:C131422	Cholesterol Side-Chain Cleavage Deficiency	Unspecified								MONDO_MAPPINGS
MONDO:0013426	aneurysm-osteoarthritis syndrome	skos:exactMatch	NCIT:C186786	Loeys-Dietz Syndrome Type 3	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	loeys-dietz syndrome type 3			LEXMATCH
MONDO:0013434	primary ciliary dyskinesia 14	skos:exactMatch	NCIT:C148370	Primary Ciliary Dyskinesia 14	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	primary ciliary dyskinesia 14			LEXMATCH
MONDO:0013434	primary ciliary dyskinesia 14	skos:exactMatch	NCIT:C148370	Primary Ciliary Dyskinesia 14	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	primary ciliary dyskinesia 14			LEXMATCH
MONDO:0013435	primary ciliary dyskinesia 15	skos:exactMatch	NCIT:C155999	Primary Ciliary Dyskinesia 15	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	primary ciliary dyskinesia 15			LEXMATCH
MONDO:0013435	primary ciliary dyskinesia 15	skos:exactMatch	NCIT:C155999	Primary Ciliary Dyskinesia 15	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	primary ciliary dyskinesia 15			LEXMATCH
MONDO:0013481	chromosome 13q14 deletion syndrome	skos:exactMatch	NCIT:C36421	del(13q14)	Unspecified								MONDO_MAPPINGS
MONDO:0013519	dyskeratosis congenita, autosomal recessive 2	skos:exactMatch	NCIT:C176926	Dyskeratosis Congenita, Autosomal Recessive 2	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dyskeratosis congenita, autosomal recessive 2			LEXMATCH
MONDO:0013519	dyskeratosis congenita, autosomal recessive 2	skos:exactMatch	NCIT:C176926	Dyskeratosis Congenita, Autosomal Recessive 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dyskeratosis congenita, autosomal recessive 2			LEXMATCH
MONDO:0013520	dyskeratosis congenita, autosomal recessive 3	skos:exactMatch	NCIT:C176927	Dyskeratosis Congenita, Autosomal Recessive 3	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dyskeratosis congenita, autosomal recessive 3			LEXMATCH
MONDO:0013520	dyskeratosis congenita, autosomal recessive 3	skos:exactMatch	NCIT:C176927	Dyskeratosis Congenita, Autosomal Recessive 3	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dyskeratosis congenita, autosomal recessive 3			LEXMATCH
MONDO:0013521	dyskeratosis congenita, autosomal dominant 2	skos:exactMatch	NCIT:C176922	Dyskeratosis Congenita, Autosomal Dominant 2	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dyskeratosis congenita, autosomal dominant 2			LEXMATCH
MONDO:0013521	dyskeratosis congenita, autosomal dominant 2	skos:exactMatch	NCIT:C176922	Dyskeratosis Congenita, Autosomal Dominant 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dyskeratosis congenita, autosomal dominant 2			LEXMATCH
MONDO:0013522	dyskeratosis congenita, autosomal dominant 3	skos:exactMatch	NCIT:C176923	Dyskeratosis Congenita, Autosomal Dominant 3	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	dyskeratosis congenita, autosomal dominant 3			LEXMATCH
MONDO:0013522	dyskeratosis congenita, autosomal dominant 3	skos:exactMatch	NCIT:C176923	Dyskeratosis Congenita, Autosomal Dominant 3	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	dyskeratosis congenita, autosomal dominant 3			LEXMATCH
MONDO:0013551	hereditary spastic paraplegia 47	skos:exactMatch	NCIT:C164224	Spastic Paraplegia 47	Unspecified								MONDO_MAPPINGS
MONDO:0013563	multiple congenital anomalies-hypotonia-seizures syndrome 1	skos:exactMatch	NCIT:C176896	Multiple Congenital Anomalies-Hypotonia-Seizures Syndrome 1	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	multiple congenital anomalies-hypotonia-seizures syndrome 1			LEXMATCH
MONDO:0013563	multiple congenital anomalies-hypotonia-seizures syndrome 1	skos:exactMatch	NCIT:C176896	Multiple Congenital Anomalies-Hypotonia-Seizures Syndrome 1	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	multiple congenital anomalies-hypotonia-seizures syndrome 1			LEXMATCH
MONDO:0013582	mosaic variegated aneuploidy syndrome 2	skos:exactMatch	NCIT:C168989	Mosaic Variegated Aneuploidy Syndrome 2	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	mosaic variegated aneuploidy syndrome 2			LEXMATCH
MONDO:0013582	mosaic variegated aneuploidy syndrome 2	skos:exactMatch	NCIT:C168989	Mosaic Variegated Aneuploidy Syndrome 2	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mosaic variegated aneuploidy syndrome 2			LEXMATCH
MONDO:0013626	psoriasis 14, pustular	skos:exactMatch	NCIT:C119057	Deficiency of the Interleukin-36 Receptor Antagonist	Unspecified								MONDO_MAPPINGS
MONDO:0013674	neurodegeneration with brain iron accumulation 4	skos:exactMatch	NCIT:C175707	Neurodegeneration with Brain Iron Accumulation 4	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	neurodegeneration with brain iron accumulation 4			LEXMATCH
MONDO:0013674	neurodegeneration with brain iron accumulation 4	skos:exactMatch	NCIT:C175707	Neurodegeneration with Brain Iron Accumulation 4	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	neurodegeneration with brain iron accumulation 4			LEXMATCH
MONDO:0013688	linear and whorled nevoid hypermelanosis	skos:exactMatch	NCIT:C3924	Becker Nevus	Unspecified								MONDO_MAPPINGS
MONDO:0013779	Wiskott-Aldrich syndrome 2	skos:exactMatch	NCIT:C176820	Wiskott-Aldrich Syndrome 2	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	wiskott-aldrich syndrome 2			LEXMATCH
