subject_id	subject_label	predicate_id	object_id	mapping_justification	object_label	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string	subject_preprocessing	object_preprocessing
MONDO:0002433	malignant cranial nerve neoplasm	MONDO:equivalentTo	NCIT:C3571	semapv:UnspecifiedMatching	Malignant Cranial Nerve Neoplasm	MONDO_MAPPINGS							
MONDO:0005335	colorectal neoplasm	MONDO:equivalentTo	NCIT:C2956	semapv:UnspecifiedMatching	Colorectal Neoplasm	MONDO_MAPPINGS							
MONDO:0003322	epithelial predominant Wilms' tumor	MONDO:equivalentTo	NCIT:C9146	semapv:UnspecifiedMatching	Epithelial Predominant Kidney Wilms Tumor	MONDO_MAPPINGS							
MONDO:0004120	Bartholin gland small cell carcinoma	MONDO:equivalentTo	NCIT:C40298	semapv:UnspecifiedMatching	Bartholin Gland Small Cell Neuroendocrine Carcinoma	MONDO_MAPPINGS							
MONDO:0019514	hepatic veno-occlusive disease	MONDO:equivalentTo	NCIT:C26793	semapv:UnspecifiedMatching	Sinusoidal Obstruction Syndrome	MONDO_MAPPINGS							
MONDO:0043762	tubal pregnancy	MONDO:equivalentTo	NCIT:C92946	semapv:UnspecifiedMatching	Tubal Pregnancy	MONDO_MAPPINGS							
MONDO:0004407	stroma-dominant and stroma-poor composite ganglioneuroblastoma	MONDO:equivalentTo	NCIT:C42060	semapv:UnspecifiedMatching	Composite Ganglioneuroblastoma, Stroma-Dominant and Stroma-Poor	MONDO_MAPPINGS							
MONDO:0009364	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type A1	MONDO:equivalentTo	NCIT:C128118	semapv:UnspecifiedMatching	Muscular Dystrophy-Dystroglycanopathy (Congenital with Brain and Eye Anomalies) Type A, 1	MONDO_MAPPINGS							
MONDO:0002061	intraductal papillary breast neoplasm	MONDO:equivalentTo	NCIT:C36090	semapv:UnspecifiedMatching	Breast Intraductal Papillary Neoplasm	MONDO_MAPPINGS							
MONDO:0006407	sarcomatoid mesothelioma	MONDO:equivalentTo	NCIT:C45655	semapv:UnspecifiedMatching	Sarcomatoid Mesothelioma	MONDO_MAPPINGS							
MONDO:0002074	Behcet syndrome arthropathy	MONDO:equivalentTo	NCIT:C35225	semapv:UnspecifiedMatching	Arthropathy in Behcet's Syndrome	MONDO_MAPPINGS							
MONDO:0000395	alcohol-related birth defect	MONDO:equivalentTo	NCIT:C92727	semapv:UnspecifiedMatching	Alcohol Related Birth Defect	MONDO_MAPPINGS							
MONDO:0005198	vulvar intraepithelial neoplasia	MONDO:equivalentTo	NCIT:C4756	semapv:UnspecifiedMatching	Vulvar Intraepithelial Neoplasia	MONDO_MAPPINGS							
MONDO:0010714	Pelizaeus-Merzbacher disease	MONDO:equivalentTo	NCIT:C75487	semapv:UnspecifiedMatching	Pelizaeus-Merzbacher Disease	MONDO_MAPPINGS							
MONDO:0019610	Zollinger-Ellison syndrome	MONDO:equivalentTo	NCIT:C3453	semapv:UnspecifiedMatching	Zollinger Ellison Syndrome	MONDO_MAPPINGS							
MONDO:0003710	ovarian mixed germ cell neoplasm	MONDO:equivalentTo	NCIT:C8114	semapv:UnspecifiedMatching	Ovarian Mixed Germ Cell Tumor	MONDO_MAPPINGS							
MONDO:0004748	lip disorder	MONDO:equivalentTo	NCIT:C26818	semapv:UnspecifiedMatching	Lip Disorder	MONDO_MAPPINGS							
MONDO:0100371	acute hepatitis C virus infection	MONDO:equivalentTo	NCIT:C157782	semapv:UnspecifiedMatching	Acute Hepatitis C Infection	MONDO_MAPPINGS							
MONDO:0006244	HER2 positive breast carcinoma	MONDO:equivalentTo	NCIT:C53556	semapv:UnspecifiedMatching	HER2-Positive Breast Carcinoma	MONDO_MAPPINGS							
MONDO:0021143	melanocytic neoplasm	MONDO:equivalentTo	NCIT:C7058	semapv:UnspecifiedMatching	Melanocytic Neoplasm	MONDO_MAPPINGS							
MONDO:0021285	carcinoma in situ of urethra	MONDO:equivalentTo	NCIT:C4531	semapv:UnspecifiedMatching	Stage 0is Urethral Cancer AJCC v7	MONDO_MAPPINGS							
MONDO:0004111	refractory hematologic cancer	MONDO:equivalentTo	NCIT:C27357	semapv:UnspecifiedMatching	Refractory Hematologic Malignancy	MONDO_MAPPINGS							
MONDO:0006397	renal cell carcinoma associated with Xp11.2 translocations/TFE3 gene fusions	MONDO:equivalentTo	NCIT:C27891	semapv:UnspecifiedMatching	Renal Cell Carcinoma Associated with Xp11.2 Translocations/TFE3 Gene Fusions	MONDO_MAPPINGS							
MONDO:0003780	T-cell immunodeficiency	MONDO:equivalentTo	NCIT:C27145	semapv:UnspecifiedMatching	T-Cell Immunodeficiency	MONDO_MAPPINGS							
MONDO:0006372	pituicytoma	MONDO:equivalentTo	NCIT:C94524	semapv:UnspecifiedMatching	Pituicytoma	MONDO_MAPPINGS							
MONDO:0005868	myelophthisic anemia	MONDO:equivalentTo	NCIT:C36218	semapv:UnspecifiedMatching	Leukoerythroblastic Reaction	MONDO_MAPPINGS							
MONDO:0005552	ocular vascular disorder	MONDO:equivalentTo	NCIT:C35664	semapv:UnspecifiedMatching	Ocular Vascular Disorder	MONDO_MAPPINGS							
MONDO:0004152	chronic lymphocytic leukemia/small lymphocytic lymphoma with immunoglobulin heavy chain variable-region gene somatic hypermutation	MONDO:equivalentTo	NCIT:C37201	semapv:UnspecifiedMatching	Chronic Lymphocytic Leukemia/Small Lymphocytic Lymphoma with Immunoglobulin Heavy Chain Variable-Region Gene Somatic Hypermutation	MONDO_MAPPINGS							
MONDO:0018714	primary intralymphatic angioendothelioma	MONDO:equivalentTo	NCIT:C7526	semapv:UnspecifiedMatching	Papillary Intralymphatic Angioendothelioma	MONDO_MAPPINGS							
MONDO:0005302	attention deficit hyperactivity disorder, inattentive type	MONDO:equivalentTo	NCIT:C35092	semapv:UnspecifiedMatching	Attention Deficit Hyperactivity Disorder, Inattentive Type	MONDO_MAPPINGS							
MONDO:0004382	laryngeal disorder	MONDO:equivalentTo	NCIT:C26810	semapv:UnspecifiedMatching	Laryngeal Disorder	MONDO_MAPPINGS							
MONDO:0021238	cornea neoplasm	MONDO:equivalentTo	NCIT:C4361	semapv:UnspecifiedMatching	Corneal Neoplasm	MONDO_MAPPINGS							
MONDO:0043683	Leriche syndrome	MONDO:equivalentTo	NCIT:C34773	semapv:UnspecifiedMatching	Leriche Syndrome	MONDO_MAPPINGS							
MONDO:0002796	melanotic medulloblastoma	MONDO:equivalentTo	NCIT:C9497	semapv:UnspecifiedMatching	Melanocytic Medulloblastoma	MONDO_MAPPINGS							
MONDO:0006422	small intestinal tubulovillous adenoma	MONDO:equivalentTo	NCIT:C43553	semapv:UnspecifiedMatching	Small Intestinal Tubulovillous Adenoma	MONDO_MAPPINGS							
MONDO:0011786	allergic rhinitis	MONDO:equivalentTo	NCIT:C79532	semapv:UnspecifiedMatching	Allergic Rhinitis	MONDO_MAPPINGS							
MONDO:0004545	adult malignant schwannoma	MONDO:equivalentTo	NCIT:C7814	semapv:UnspecifiedMatching	Adult Malignant Peripheral Nerve Sheath Tumor	MONDO_MAPPINGS							
MONDO:0020726	tubulointerstitial kidney disease, autosomal dominant, 2	MONDO:equivalentTo	NCIT:C123171	semapv:UnspecifiedMatching	Medullary Cystic Kidney Disease Type I	MONDO_MAPPINGS							
MONDO:0006490	vaginal squamous cell carcinoma	MONDO:equivalentTo	NCIT:C7736	semapv:UnspecifiedMatching	Vaginal Squamous Cell Carcinoma, Not Otherwise Specified	MONDO_MAPPINGS							
MONDO:0021440	benign neoplasm of skin	MONDO:equivalentTo	NCIT:C2896	semapv:UnspecifiedMatching	Benign Skin Neoplasm	MONDO_MAPPINGS							
MONDO:0021527	benign neoplasm of meninges	MONDO:equivalentTo	NCIT:C4957	semapv:UnspecifiedMatching	Benign Neoplasm of the Meninges	MONDO_MAPPINGS							
MONDO:0005328	eye disorder	MONDO:equivalentTo	NCIT:C26767	semapv:UnspecifiedMatching	Eye Disorder	MONDO_MAPPINGS							
MONDO:0002970	ciliary body disorder	MONDO:equivalentTo	NCIT:C35775	semapv:UnspecifiedMatching	Ciliary Body Disorder	MONDO_MAPPINGS							
MONDO:0005001	chronic gastritis	MONDO:equivalentTo	NCIT:C26929	semapv:UnspecifiedMatching	Chronic Gastritis	MONDO_MAPPINGS							
MONDO:0020040	46,XY disorder of sex development	MONDO:equivalentTo	NCIT:C127171	semapv:UnspecifiedMatching	46,XY Differences of Sex Development	MONDO_MAPPINGS							
MONDO:0017346	Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly	MONDO:equivalentTo	NCIT:C80281	semapv:UnspecifiedMatching	EBV-Positive Diffuse Large B-Cell Lymphoma, Not Otherwise Specified	MONDO_MAPPINGS							
MONDO:0021201	skin infection	MONDO:equivalentTo	NCIT:C35025	semapv:UnspecifiedMatching	Skin Infection	MONDO_MAPPINGS							
MONDO:0004415	lipid-cell variant infiltrating bladder urothelial carcinoma	MONDO:equivalentTo	NCIT:C39828	semapv:UnspecifiedMatching	Infiltrating Bladder Urothelial Carcinoma, Lipid-Rich Variant	MONDO_MAPPINGS							
MONDO:0017799	Meigs syndrome	MONDO:equivalentTo	NCIT:C3223	semapv:UnspecifiedMatching	Meigs Syndrome	MONDO_MAPPINGS							
MONDO:0006109	malignant biphasic mesothelioma	MONDO:equivalentTo	NCIT:C4282	semapv:UnspecifiedMatching	Biphasic Mesothelioma	MONDO_MAPPINGS							
MONDO:0006366	Peutz-Jeghers polyp of the stomach	MONDO:equivalentTo	NCIT:C36205	semapv:UnspecifiedMatching	Peutz-Jeghers Polyp of the Stomach	MONDO_MAPPINGS							
MONDO:0006195	endometrial polyp	MONDO:equivalentTo	NCIT:C6433	semapv:UnspecifiedMatching	Endometrial Polyp	MONDO_MAPPINGS							
MONDO:0004432	mature pericardial teratoma	MONDO:equivalentTo	NCIT:C6744	semapv:UnspecifiedMatching	Mature Pericardial Teratoma	MONDO_MAPPINGS							
MONDO:0006368	phosphaturic mesenchymal tumor	MONDO:equivalentTo	NCIT:C67237	semapv:UnspecifiedMatching	Phosphaturic Mesenchymal Tumor	MONDO_MAPPINGS							
MONDO:0003708	extrahepatic bile duct small cell adenocarcinoma	MONDO:equivalentTo	NCIT:C5845	semapv:UnspecifiedMatching	Extrahepatic Bile Duct Small Cell Neuroendocrine Carcinoma	MONDO_MAPPINGS							
MONDO:0037256	serous neoplasm	MONDO:equivalentTo	NCIT:C7074	semapv:UnspecifiedMatching	Serous Neoplasm	MONDO_MAPPINGS							
MONDO:0004056	bladder papillary urothelial carcinoma	MONDO:equivalentTo	NCIT:C7383	semapv:UnspecifiedMatching	Bladder Papillary Urothelial Carcinoma	MONDO_MAPPINGS							
MONDO:0006343	ovarian transitional cell carcinoma	MONDO:equivalentTo	NCIT:C5240	semapv:UnspecifiedMatching	Ovarian Transitional Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0002289	iris disorder	MONDO:equivalentTo	NCIT:C34737	semapv:UnspecifiedMatching	Iris Disorder	MONDO_MAPPINGS							
MONDO:0005197	thymus neoplasm	MONDO:equivalentTo	NCIT:C3412	semapv:UnspecifiedMatching	Thymus Neoplasm	MONDO_MAPPINGS							
MONDO:0002881	vaginal adenosarcoma	MONDO:equivalentTo	NCIT:C40277	semapv:UnspecifiedMatching	Vaginal Adenosarcoma	MONDO_MAPPINGS							
MONDO:0002250	basilar artery insufficiency	MONDO:equivalentTo	NCIT:C34413	semapv:UnspecifiedMatching	Basilar Artery Syndrome	MONDO_MAPPINGS							
MONDO:0006339	ovarian microcystic stromal tumor	MONDO:equivalentTo	NCIT:C121953	semapv:UnspecifiedMatching	Ovarian Microcystic Stromal Tumor	MONDO_MAPPINGS							
MONDO:0021478	benign neoplasm of nasopharynx	MONDO:equivalentTo	NCIT:C3595	semapv:UnspecifiedMatching	Benign Nasopharyngeal Neoplasm	MONDO_MAPPINGS							
MONDO:0004315	cholangiolocellular carcinoma	MONDO:equivalentTo	NCIT:C41617	semapv:UnspecifiedMatching	Cholangiolocellular Carcinoma	MONDO_MAPPINGS							
MONDO:0004346	signet ring cell intrahepatic cholangiocarcinoma	MONDO:equivalentTo	NCIT:C41619	semapv:UnspecifiedMatching	Signet Ring Cell Intrahepatic Cholangiocarcinoma	MONDO_MAPPINGS							
MONDO:0004928	lymph node disorder	MONDO:equivalentTo	NCIT:C35346	semapv:UnspecifiedMatching	Lymph Node Disorder	MONDO_MAPPINGS							
MONDO:0006137	cervical intraepithelial neoplasia grade 2/3	MONDO:equivalentTo	NCIT:C94676	semapv:UnspecifiedMatching	Cervical Intraepithelial Neoplasia Grade 2/3	MONDO_MAPPINGS							
MONDO:0004788	cervix squamous papilloma	MONDO:equivalentTo	NCIT:C6342	semapv:UnspecifiedMatching	Cervical Squamous Cell Papilloma	MONDO_MAPPINGS							
MONDO:0000919	ampulla of vater cancer	MONDO:equivalentTo	NCIT:C3536	semapv:UnspecifiedMatching	Malignant Ampulla of Vater Neoplasm	MONDO_MAPPINGS							
MONDO:0002787	adamantinous craniopharyngioma	MONDO:equivalentTo	NCIT:C4726	semapv:UnspecifiedMatching	Adamantinomatous Craniopharyngioma	MONDO_MAPPINGS							
MONDO:0016975	thymoma type AB	MONDO:equivalentTo	NCIT:C6885	semapv:UnspecifiedMatching	Thymoma Type AB	MONDO_MAPPINGS							
MONDO:0004537	intestinal variant cervical mucinous adenocarcinoma	MONDO:equivalentTo	NCIT:C40203	semapv:UnspecifiedMatching	Cervical Mucinous Adenocarcinoma, Intestinal-Type	MONDO_MAPPINGS							
MONDO:0004122	thymus small cell carcinoma	MONDO:equivalentTo	NCIT:C6460	semapv:UnspecifiedMatching	Thymic Small Cell Neuroendocrine Carcinoma	MONDO_MAPPINGS							
MONDO:0015885	obsolete rare insulin-resistance syndrome	MONDO:equivalentTo	NCIT:C113169	semapv:UnspecifiedMatching	Insulin Resistance Syndrome	MONDO_MAPPINGS							
MONDO:0021039	extraskeletal Ewing sarcoma/peripheral primitive neuroectodermal tumor	MONDO:equivalentTo	NCIT:C27293	semapv:UnspecifiedMatching	Extraskeletal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor	MONDO_MAPPINGS							
MONDO:0001419	trachea squamous cell carcinoma	MONDO:equivalentTo	NCIT:C4448	semapv:UnspecifiedMatching	Tracheal Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0006398	retroperitoneal inflammatory myofibroblastic tumor	MONDO:equivalentTo	NCIT:C39741	semapv:UnspecifiedMatching	Retroperitoneal Inflammatory Myofibroblastic Tumor	MONDO_MAPPINGS							
MONDO:0020794	colorectal medullary carcinoma	MONDO:equivalentTo	NCIT:C43590	semapv:UnspecifiedMatching	Colorectal Medullary Carcinoma	MONDO_MAPPINGS							
MONDO:0037252	thecoma	MONDO:equivalentTo	NCIT:C3405	semapv:UnspecifiedMatching	Thecoma	MONDO_MAPPINGS							
MONDO:0004021	mediastinal malignant lymphoma	MONDO:equivalentTo	NCIT:C6633	semapv:UnspecifiedMatching	Mediastinal Lymphoma	MONDO_MAPPINGS							
MONDO:0020665	high grade malignant neoplasm	MONDO:equivalentTo	NCIT:C36046	semapv:UnspecifiedMatching	High Grade Malignant Neoplasm	MONDO_MAPPINGS							
MONDO:0010568	Aicardi syndrome	MONDO:equivalentTo	NCIT:C35256	semapv:UnspecifiedMatching	Aicardi Syndrome	MONDO_MAPPINGS							
MONDO:0006383	primary cutaneous diffuse large B-cell lymphoma, Leg type	MONDO:equivalentTo	NCIT:C45194	semapv:UnspecifiedMatching	Primary Cutaneous Diffuse Large B-Cell Lymphoma, Leg Type	MONDO_MAPPINGS							
MONDO:0014005	immunoglobulin-mediated membranoproliferative glomerulonephritis	MONDO:equivalentTo	NCIT:C123055	semapv:UnspecifiedMatching	Immune Complex Mediated Membranoproliferative Glomerulonephritis	MONDO_MAPPINGS							
MONDO:0002033	cecum cancer	MONDO:equivalentTo	NCIT:C9329	semapv:UnspecifiedMatching	Malignant Cecum Neoplasm	MONDO_MAPPINGS							
MONDO:0016236	kaposiform hemangioendothelioma	MONDO:equivalentTo	NCIT:C27510	semapv:UnspecifiedMatching	Kaposiform Hemangioendothelioma	MONDO_MAPPINGS							
MONDO:0015986	bilateral renal agenesis	MONDO:equivalentTo	NCIT:C101219	semapv:UnspecifiedMatching	Bilateral Renal Agenesis	MONDO_MAPPINGS							
MONDO:0003387	urethra clear cell adenocarcinoma	MONDO:equivalentTo	NCIT:C6172	semapv:UnspecifiedMatching	Urethral Clear Cell Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0021489	benign neoplasm of sweat gland	MONDO:equivalentTo	NCIT:C4879	semapv:UnspecifiedMatching	Benign Sweat Gland Neoplasm	MONDO_MAPPINGS							
MONDO:0004256	lumbar spinal canal and spinal cord meningioma	MONDO:equivalentTo	NCIT:C5298	semapv:UnspecifiedMatching	Lumbar Intraspinal Meningioma	MONDO_MAPPINGS							
MONDO:0004349	retina lymphoma	MONDO:equivalentTo	NCIT:C4365	semapv:UnspecifiedMatching	Primary Retinal Non-Hodgkin Lymphoma	MONDO_MAPPINGS							
MONDO:0019003	multiple endocrine neoplasia type 2	MONDO:equivalentTo	NCIT:C123329	semapv:UnspecifiedMatching	Multiple Endocrine Neoplasia Type 2	MONDO_MAPPINGS							
MONDO:0003748	flying phobia	MONDO:equivalentTo	NCIT:C35413	semapv:UnspecifiedMatching	Flying Phobia	MONDO_MAPPINGS							
MONDO:0004244	proximal-type epithelioid sarcoma	MONDO:equivalentTo	NCIT:C27472	semapv:UnspecifiedMatching	Proximal-Type Epithelioid Sarcoma	MONDO_MAPPINGS							
MONDO:0006214	follicular variant thyroid gland papillary carcinoma	MONDO:equivalentTo	NCIT:C126594	semapv:UnspecifiedMatching	Follicular Variant Thyroid Gland Papillary Carcinoma	MONDO_MAPPINGS							
MONDO:0019722	glomerular disorder	MONDO:equivalentTo	NCIT:C120887	semapv:UnspecifiedMatching	Glomerulopathy	MONDO_MAPPINGS							
MONDO:0002459	type IV hypersensitivity disease	MONDO:equivalentTo	NCIT:C3115	semapv:UnspecifiedMatching	Type IV Hypersensitivity	MONDO_MAPPINGS							
MONDO:0002669	ampullary signet ring cell adenocarcinoma	MONDO:equivalentTo	NCIT:C6656	semapv:UnspecifiedMatching	Ampulla of Vater Signet Ring Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0044351	Schistosoma intercalatum infectious disease	MONDO:equivalentTo	NCIT:C35364	semapv:UnspecifiedMatching	Infection by Schistosoma Intercalatum	MONDO_MAPPINGS							
MONDO:0006488	vaginal carcinosarcoma	MONDO:equivalentTo	NCIT:C40278	semapv:UnspecifiedMatching	Vaginal Carcinosarcoma	MONDO_MAPPINGS							
MONDO:0004096	spinal cord dermoid cyst	MONDO:equivalentTo	NCIT:C6808	semapv:UnspecifiedMatching	Dermoid Cyst of the Spinal Cord	MONDO_MAPPINGS							
MONDO:0004534	microglandular adenosis of breast	MONDO:equivalentTo	NCIT:C5199	semapv:UnspecifiedMatching	Breast Microglandular Adenosis	MONDO_MAPPINGS							
MONDO:0020800	demyelinating disease of central nervous system	MONDO:equivalentTo	NCIT:C34526	semapv:UnspecifiedMatching	Demyelinating Disorder of Central Nervous System	MONDO_MAPPINGS							
MONDO:0004227	epididymal adenomatoid tumor	MONDO:equivalentTo	NCIT:C6382	semapv:UnspecifiedMatching	Epididymal Adenomatoid Tumor	MONDO_MAPPINGS							
MONDO:0002352	larynx cancer	MONDO:equivalentTo	NCIT:C7484	semapv:UnspecifiedMatching	Malignant Laryngeal Neoplasm	MONDO_MAPPINGS							
MONDO:0017441	congenital absence of upper arm and forearm with hand present	MONDO:equivalentTo	NCIT:C34928	semapv:UnspecifiedMatching	Phocomelia	MONDO_MAPPINGS							
MONDO:0020580	germinomatous germ cell tumor	MONDO:equivalentTo	NCIT:C121618	semapv:UnspecifiedMatching	Germinomatous Germ Cell Tumor	MONDO_MAPPINGS							
MONDO:0006478	undifferentiated pancreatic carcinoma	MONDO:equivalentTo	NCIT:C5722	semapv:UnspecifiedMatching	Pancreatic Undifferentiated Carcinoma	MONDO_MAPPINGS							
MONDO:0002551	c-P angle neurinoma	MONDO:equivalentTo	NCIT:C5413	semapv:UnspecifiedMatching	Cerebellopontine Angle Schwannoma	MONDO_MAPPINGS							
MONDO:0009933	congenital pulmonary lymphangiectasia	MONDO:equivalentTo	NCIT:C99034	semapv:UnspecifiedMatching	Congenital Pulmonary Lymphangiectasia	MONDO_MAPPINGS							
MONDO:0008988	citrullinemia type I	MONDO:equivalentTo	NCIT:C150601	semapv:UnspecifiedMatching	Citrullinemia Type I	MONDO_MAPPINGS							
MONDO:0003369	vagina leiomyosarcoma	MONDO:equivalentTo	NCIT:C6326	semapv:UnspecifiedMatching	Vaginal Leiomyosarcoma	MONDO_MAPPINGS							
MONDO:0019755	developmental defect during embryogenesis	MONDO:equivalentTo	NCIT:C99267	semapv:UnspecifiedMatching	Congenital Malformation Syndrome	MONDO_MAPPINGS							
MONDO:0006643	alcoholic cardiomyopathy	MONDO:equivalentTo	NCIT:C53653	semapv:UnspecifiedMatching	Alcoholic Cardiomyopathy	MONDO_MAPPINGS							
MONDO:0020590	mycobacterial infectious disease	MONDO:equivalentTo	NCIT:C26831	semapv:UnspecifiedMatching	Mycobacterial Infection	MONDO_MAPPINGS							
MONDO:0017373	poliomyelitis	MONDO:equivalentTo	NCIT:C35550	semapv:UnspecifiedMatching	Acute Poliomyelitis	MONDO_MAPPINGS							
MONDO:0003788	childhood embryonal testis carcinoma	MONDO:equivalentTo	NCIT:C6545	semapv:UnspecifiedMatching	Childhood Testicular Embryonal Carcinoma	MONDO_MAPPINGS							
MONDO:0024880	metastatic malignant neoplasm	MONDO:equivalentTo	NCIT:C36263	semapv:UnspecifiedMatching	Metastatic Malignant Neoplasm	MONDO_MAPPINGS							
MONDO:0005479	atrial tachycardia	MONDO:equivalentTo	NCIT:C35481	semapv:UnspecifiedMatching	Atrial Tachycardia	MONDO_MAPPINGS							
MONDO:0005579	epilepsy, idiopathic generalized	MONDO:equivalentTo	NCIT:C3021	semapv:UnspecifiedMatching	Generalized Epilepsy	MONDO_MAPPINGS							
MONDO:0004475	thymus clear cell carcinoma	MONDO:equivalentTo	NCIT:C6462	semapv:UnspecifiedMatching	Thymic Clear Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0018458	familial hypocalciuric hypercalcemia	MONDO:equivalentTo	NCIT:C123262	semapv:UnspecifiedMatching	Familial Hypocalciuric Hypercalcemia	MONDO_MAPPINGS							
MONDO:0002605	hepatic angiomyolipoma	MONDO:equivalentTo	NCIT:C27485	semapv:UnspecifiedMatching	Liver Angiomyolipoma	MONDO_MAPPINGS							
MONDO:0007804	Pallister-Hall syndrome	MONDO:equivalentTo	NCIT:C84987	semapv:UnspecifiedMatching	Pallister-Hall Syndrome	MONDO_MAPPINGS							
MONDO:0002979	papillary squamous carcinoma	MONDO:equivalentTo	NCIT:C4102	semapv:UnspecifiedMatching	Papillary Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0006156	colon sessile serrated adenoma/polyp	MONDO:equivalentTo	NCIT:C96464	semapv:UnspecifiedMatching	Colon Serrated Lesions and Polyps	MONDO_MAPPINGS							
MONDO:0002488	intraductal breast neoplasm	MONDO:equivalentTo	NCIT:C36083	semapv:UnspecifiedMatching	Breast Intraductal  Neoplasm	MONDO_MAPPINGS							
MONDO:0020179	palpebral nevus	MONDO:equivalentTo	NCIT:C3880	semapv:UnspecifiedMatching	Eyelid Nevus	MONDO_MAPPINGS							
MONDO:0006203	extrahepatic bile duct squamous cell carcinoma	MONDO:equivalentTo	NCIT:C5777	semapv:UnspecifiedMatching	Extrahepatic Bile Duct Squamous Cell Carcinoma	MONDO_MAPPINGS							
MONDO:0021494	benign neoplasm of parotid gland	MONDO:equivalentTo	NCIT:C4770	semapv:UnspecifiedMatching	Benign Parotid Gland Neoplasm	MONDO_MAPPINGS							
MONDO:0007042	Saethre-Chotzen syndrome	MONDO:equivalentTo	NCIT:C75034	semapv:UnspecifiedMatching	Type III Acrocephalosyndactyly	MONDO_MAPPINGS							
MONDO:0004067	gallbladder mucinous adenocarcinoma	MONDO:equivalentTo	NCIT:C5744	semapv:UnspecifiedMatching	Gallbladder Mucinous Adenocarcinoma	MONDO_MAPPINGS							
MONDO:0024637	malignant soft tissue neoplasm	MONDO:equivalentTo	NCIT:C4867	semapv:UnspecifiedMatching	Malignant Soft Tissue Neoplasm	MONDO_MAPPINGS							
