subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	comment	mapping_tool	confidence	subject_match_field	object_match_field	match_string
ICD10CM:E55.9	Vitamin D deficiency, unspecified	skos:exactMatch	MONDO:0100471	vitamin D deficiency	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	avitaminosis d
MONDO:0021104	Alcoholic fatty liver	skos:exactMatch	ICD10CM:K70.0	alcoholic fatty liver disease	semapv:LexicalMatching	LEXMATCH					
MONDO:0006270	Lobular carcinoma in situ of breast	skos:exactMatch	ICD10CM:D05.0	lobular breast carcinoma in situ	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D05.0	Lobular carcinoma in situ of breast	skos:exactMatch	MONDO:0006270	lobular breast carcinoma in situ	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	lobular carcinoma in situ of breast
ICD10CM:K70.0	Alcoholic fatty liver	skos:exactMatch	MONDO:0021104	alcoholic fatty liver disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	alcoholic fatty liver
MONDO:0001766	Eversion of lacrimal punctum	skos:exactMatch	ICD10CM:H04.52	eversion of lacrimal punctum	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H04.52	Eversion of lacrimal punctum	skos:exactMatch	MONDO:0001766	eversion of lacrimal punctum	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	eversion of lacrimal punctum
MONDO:0017870	Stenosis of pulmonary artery	skos:exactMatch	ICD10CM:Q25.6	supravalvular pulmonary stenosis	semapv:LexicalMatching	LEXMATCH					
MONDO:0023164	Viral pericarditis	skos:exactMatch	ICD10CM:B33.23	viral pericarditis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:B33.23	Viral pericarditis	skos:exactMatch	MONDO:0023164	viral pericarditis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	viral pericarditis
ICD10CM:B33.23	Viral pericarditis	skos:exactMatch	MONDO:0023164	viral pericarditis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	viral pericarditis
ICD10CM:Q25.6	Stenosis of pulmonary artery	skos:exactMatch	MONDO:0017870	supravalvular pulmonary stenosis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	supravalvular pulmonary stenosis
MONDO:0005737	Ebola virus disease	skos:exactMatch	ICD10CM:A98.4	Ebola hemorrhagic fever	semapv:LexicalMatching	LEXMATCH					
ICD10CM:A98.4	Ebola virus disease	skos:exactMatch	MONDO:0005737	Ebola hemorrhagic fever	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	ebola virus disease
ICD10CM:Q71.23	Congenital absence of both forearm and hand, bilateral	skos:exactMatch	MONDO:0017499	congenital absence of both forearm and hand, bilateral	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	congenital absence of both forearm and hand, bilateral
MONDO:0005881	Oligohydramnios	skos:exactMatch	ICD10CM:O41.0	oligohydramnios	semapv:LexicalMatching	LEXMATCH					
MONDO:0005881	Oligohydramnios	skos:exactMatch	ICD10CM:O41.0	oligohydramnios	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:O41.0	Oligohydramnios	skos:exactMatch	MONDO:0005881	oligohydramnios	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	oligohydramnios
ICD10CM:O41.0	Oligohydramnios	skos:exactMatch	MONDO:0005881	oligohydramnios	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	oligohydramnios
ICD10CM:O41.0	Oligohydramnios	skos:exactMatch	MONDO:0005881	oligohydramnios	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	oligohydramnios
MONDO:0001596	Hypochondriasis	skos:exactMatch	ICD10CM:F45.21	hypochondriasis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:F45.21	Hypochondriasis	skos:exactMatch	MONDO:0001596	hypochondriasis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hypochondriasis
ICD10CM:F45.21	Hypochondriasis	skos:exactMatch	MONDO:0001596	hypochondriasis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	hypochondriacal neurosis
ICD10CM:A92.5	Zika virus disease	skos:exactMatch	MONDO:0018661	Zika virus infectious disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	zika virus disease
ICD10CM:A92.5	Zika virus disease	skos:exactMatch	MONDO:0018661	Zika virus infectious disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	zika virus infection
MONDO:0001031	Acute suppurative otitis media	skos:exactMatch	ICD10CM:H66.0	purulent acute otitis media	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H66.0	Acute suppurative otitis media	skos:exactMatch	MONDO:0001031	purulent acute otitis media	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	acute suppurative otitis media
ICD10CM:D29.1	Benign neoplasm of prostate	skos:exactMatch	MONDO:0021510	benign neoplasm of prostate	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	benign neoplasm of prostate
MONDO:0005219	Diffuse cystic mastopathy	skos:exactMatch	ICD10CM:N60.1	breast fibrocystic disease	semapv:LexicalMatching	LEXMATCH					
ICD10CM:B78.7	Disseminated strongyloidiasis	skos:exactMatch	MONDO:0005974	strongyloidiasis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	disseminated strongyloidiasis
ICD10CM:N60.1	Diffuse cystic mastopathy	skos:exactMatch	MONDO:0005219	breast fibrocystic disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	diffuse cystic mastopathy
ICD10CM:N60.1	Diffuse cystic mastopathy	skos:exactMatch	MONDO:0005219	breast fibrocystic disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	fibrocystic disease of breast
MONDO:0005348	Hypertrophic scar	skos:exactMatch	ICD10CM:L91.0	keloid	semapv:LexicalMatching	LEXMATCH					
ICD10CM:A98.2	Kyasanur Forest disease	skos:exactMatch	MONDO:0017881	Kyasanur forest disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	kyasanur forest disease
ICD10CM:L91.0	Hypertrophic scar	skos:exactMatch	MONDO:0005348	keloid	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	keloid
MONDO:0043475	Conduction disorder, unspecified	skos:exactMatch	ICD10CM:I45.9	Adams-Stokes syndrome	semapv:LexicalMatching	LEXMATCH					
ICD10CM:I45.9	Conduction disorder, unspecified	skos:exactMatch	MONDO:0043475	Adams-Stokes syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	stokes-adams syndrome
MONDO:0018894	Other inherited spinal muscular atrophy	skos:exactMatch	ICD10CM:G12.1	distal hereditary motor neuropathy	semapv:LexicalMatching	LEXMATCH					
ICD10CM:G12.1	Other inherited spinal muscular atrophy	skos:exactMatch	MONDO:0018894	distal hereditary motor neuropathy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	distal spinal muscular atrophy
MONDO:0000497	Inflammatory disease of uterus, except cervix	skos:exactMatch	ICD10CM:N71	pyometritis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:N71	Inflammatory disease of uterus, except cervix	skos:exactMatch	MONDO:0000497	pyometritis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	pyometra
ICD10CM:F63.0	Pathological gambling	skos:exactMatch	MONDO:0011662	pathological gambling	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	pathological gambling
ICD10CM:F63.0	Pathological gambling	skos:exactMatch	MONDO:0011662	pathological gambling	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	pathological gambling
ICD10CM:F63.0	Pathological gambling	skos:exactMatch	MONDO:0011662	pathological gambling	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	compulsive gambling
MONDO:0002420	Tic disorder	skos:exactMatch	ICD10CM:F95	tic disorder	semapv:LexicalMatching	LEXMATCH					
ICD10CM:F95	Tic disorder	skos:exactMatch	MONDO:0002420	tic disorder	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tic disorder
ICD10CM:G11.4	Hereditary spastic paraplegia	skos:exactMatch	MONDO:0019064	hereditary spastic paraplegia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hereditary spastic paraplegia
MONDO:0006952	Retinopathy of prematurity	skos:exactMatch	ICD10CM:H35.1	retinopathy of prematurity	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H35.1	Retinopathy of prematurity	skos:exactMatch	MONDO:0006952	retinopathy of prematurity	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	retinopathy of prematurity
ICD10CM:Q77.0	Achondrogenesis	skos:exactMatch	MONDO:0019648	achondrogenesis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	achondrogenesis
MONDO:0001347	Facioscapulohumeral muscular dystrophy	skos:exactMatch	ICD10CM:G71.02	facioscapulohumeral muscular dystrophy	semapv:LexicalMatching	LEXMATCH					
ICD10CM:G71.02	Facioscapulohumeral muscular dystrophy	skos:exactMatch	MONDO:0001347	facioscapulohumeral muscular dystrophy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	facioscapulohumeral muscular dystrophy
ICD10CM:G71.02	Facioscapulohumeral muscular dystrophy	skos:exactMatch	MONDO:0001347	facioscapulohumeral muscular dystrophy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	facioscapulohumeral muscular dystrophy
ICD10CM:I78.0	Hereditary hemorrhagic telangiectasia	skos:exactMatch	MONDO:0019180	hereditary hemorrhagic telangiectasia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	hereditary hemorrhagic telangiectasia
ICD10CM:I78.0	Hereditary hemorrhagic telangiectasia	skos:exactMatch	MONDO:0019180	hereditary hemorrhagic telangiectasia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	rendu-osler-weber disease
ICD10CM:I78.0	Hereditary hemorrhagic telangiectasia	skos:exactMatch	MONDO:0019180	hereditary hemorrhagic telangiectasia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hereditary hemorrhagic telangiectasia
ICD10CM:C12	Malignant neoplasm of pyriform sinus	skos:exactMatch	MONDO:0004733	pyriform sinus cancer	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	malignant neoplasm of pyriform sinus
ICD10CM:C12	Malignant neoplasm of pyriform sinus	skos:exactMatch	MONDO:0004733	pyriform sinus cancer	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	malignant neoplasm of pyriform fossa
MONDO:0000290	Naegleriasis	skos:exactMatch	ICD10CM:B60.2	primary amebic meningoencephalitis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:B60.2	Naegleriasis	skos:exactMatch	MONDO:0000290	primary amebic meningoencephalitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	primary amebic meningoencephalitis
ICD10CM:D13.1	Benign neoplasm of stomach	skos:exactMatch	MONDO:0021449	benign neoplasm of stomach	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	benign neoplasm of stomach
ICD10CM:B53.0	Plasmodium ovale malaria	skos:exactMatch	MONDO:0001601	Plasmodium ovale malaria	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	plasmodium ovale malaria
ICD10CM:C86.5	Angioimmunoblastic T-cell lymphoma	skos:exactMatch	MONDO:0004977	angioimmunoblastic T-cell lymphoma	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	angioimmunoblastic t-cell lymphoma
ICD10CM:C86.5	Angioimmunoblastic T-cell lymphoma	skos:exactMatch	MONDO:0004977	angioimmunoblastic T-cell lymphoma	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	angioimmunoblastic lymphadenopathy with dysproteinemia
ICD10CM:C86.5	Angioimmunoblastic T-cell lymphoma	skos:exactMatch	MONDO:0004977	angioimmunoblastic T-cell lymphoma	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	angioimmunoblastic t-cell lymphoma
MONDO:0024333	Sciatica	skos:exactMatch	ICD10CM:M54.3	sciatica	semapv:LexicalMatching	LEXMATCH					
ICD10CM:M54.3	Sciatica	skos:exactMatch	MONDO:0024333	sciatica	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	sciatica
MONDO:0008938	Other early-onset cerebellar ataxia	skos:exactMatch	ICD10CM:G11.19	early-onset cerebellar ataxia with retained tendon reflexes	semapv:LexicalMatching	LEXMATCH					
ICD10CM:G11.19	Other early-onset cerebellar ataxia	skos:exactMatch	MONDO:0008938	early-onset cerebellar ataxia with retained tendon reflexes	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	early-onset cerebellar ataxia with retained tendon reflexes
MONDO:0019187	Rieger's anomaly	skos:exactMatch	ICD10CM:Q13.81	Axenfeld-Rieger syndrome	semapv:LexicalMatching	LEXMATCH					
ICD10CM:Q13.81	Rieger's anomaly	skos:exactMatch	MONDO:0019187	Axenfeld-Rieger syndrome	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	rieger's anomaly
ICD10CM:D18.03	Hemangioma of intra-abdominal structures	skos:exactMatch	MONDO:0002337	intra-abdominal hemangioma	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hemangioma of intra-abdominal structures
MONDO:0005619	Typhoid fever	skos:exactMatch	ICD10CM:A01.0	typhoid fever	semapv:LexicalMatching	LEXMATCH					
ICD10CM:A01.0	Typhoid fever	skos:exactMatch	MONDO:0005619	typhoid fever	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	typhoid fever
ICD10CM:A01.0	Typhoid fever	skos:exactMatch	MONDO:0005619	typhoid fever	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	typhoid fever
MONDO:0008039	Tropical spastic paraplegia	skos:exactMatch	ICD10CM:G04.1	tropical spastic paraparesis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:G04.1	Tropical spastic paraplegia	skos:exactMatch	MONDO:0008039	tropical spastic paraparesis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	tropical spastic paraplegia
MONDO:0021473	Benign neoplasm of epididymis	skos:exactMatch	ICD10CM:D29.3	benign neoplasm of epididymis	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D29.3	Benign neoplasm of epididymis	skos:exactMatch	MONDO:0021473	benign neoplasm of epididymis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	benign neoplasm of epididymis
ICD10CM:B83.1	Gnathostomiasis	skos:exactMatch	MONDO:0005776	gnathomiasis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	gnathostomiasis
MONDO:0018116	Galactosemia	skos:exactMatch	ICD10CM:E74.21	galactosemia	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E74.21	Galactosemia	skos:exactMatch	MONDO:0018116	galactosemia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	galactosemia
ICD10CM:E74.21	Galactosemia	skos:exactMatch	MONDO:0018116	galactosemia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	galactosemia
ICD10CM:K05.3	Chronic periodontitis	skos:exactMatch	MONDO:0005593	chronic periodontitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	chronic periodontitis
MONDO:0021001	Hemochromatosis	skos:exactMatch	ICD10CM:E83.11	hemochromatosis type 1	semapv:LexicalMatching	LEXMATCH					
ICD10CM:E83.11	Hemochromatosis	skos:exactMatch	MONDO:0021001	hemochromatosis type 1	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	hemochromatosis
ICD10CM:P57.0	Kernicterus due to isoimmunization	skos:exactMatch	MONDO:0006567	kernicterus due to isoimmunization	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	kernicterus due to isoimmunization
ICD10CM:L41	Parapsoriasis	skos:exactMatch	MONDO:0006592	parapsoriasis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	parapsoriasis
ICD10CM:N70.01	Acute salpingitis	skos:exactMatch	MONDO:0001173	acute salpingitis	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acute salpingitis
ICD10CM:E70.3	Albinism	skos:exactMatch	MONDO:0043209	albinism	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	albinism
ICD10CM:E70.3	Albinism	skos:exactMatch	MONDO:0043209	albinism	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	albinism
MONDO:0009067	Cystinuria	skos:exactMatch	ICD10CM:E72.01	cystinuria	semapv:LexicalMatching	LEXMATCH					
MONDO:0009067	Cystinuria	skos:exactMatch	ICD10CM:E72.01	cystinuria	semapv:RegularExpressionReplacement	LEXMATCH					
MONDO:0005383	Panic disorder [episodic paroxysmal anxiety]	skos:exactMatch	ICD10CM:F41.0	panic disorder	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:E72.01	Cystinuria	skos:exactMatch	MONDO:0009067	cystinuria	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cystinuria
ICD10CM:E72.01	Cystinuria	skos:exactMatch	MONDO:0009067	cystinuria	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	cystinuria
ICD10CM:E72.01	Cystinuria	skos:exactMatch	MONDO:0009067	cystinuria	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	cystinuria
ICD10CM:F41.0	Panic disorder [episodic paroxysmal anxiety]	skos:exactMatch	MONDO:0005383	panic disorder	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	panic disorder
MONDO:0001523	Luxation of globe	skos:exactMatch	ICD10CM:H44.82	luxation of globe	semapv:LexicalMatching	LEXMATCH					
ICD10CM:H44.82	Luxation of globe	skos:exactMatch	MONDO:0001523	luxation of globe	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	luxation of globe
MONDO:0002304	Other primary thrombophilia	skos:exactMatch	ICD10CM:D68.59	protein S deficiency	semapv:LexicalMatching	LEXMATCH					
ICD10CM:D68.59	Other primary thrombophilia	skos:exactMatch	MONDO:0002304	protein S deficiency	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	protein s deficiency
ICD10CM:D68.59	Other primary thrombophilia	skos:exactMatch	MONDO:0002304	protein S deficiency	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	protein s deficiency
MONDO:0004743	Abnormal findings of blood amino-acid level	skos:exactMatch	ICD10CM:R79.83	hyperhomocysteinemia	semapv:LexicalMatching	LEXMATCH					
ICD10CM:R79.83	Abnormal findings of blood amino-acid level	skos:exactMatch	MONDO:0004743	hyperhomocysteinemia	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	homocysteinemia
MONDO:0007122	Anisocoria	skos:exactMatch	ICD10CM:H57.02	anisocoria	semapv:LexicalMatching	LEXMATCH					
MONDO:0007122	Anisocoria	skos:exactMatch	ICD10CM:H57.02	anisocoria	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:D33.4	Benign neoplasm of spinal cord	skos:exactMatch	MONDO:0021506	benign neoplasm of spinal cord	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	benign neoplasm of spinal cord
ICD10CM:H57.02	Anisocoria	skos:exactMatch	MONDO:0007122	anisocoria	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	anisocoria
ICD10CM:H57.02	Anisocoria	skos:exactMatch	MONDO:0007122	anisocoria	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	anisocoria
ICD10CM:H57.02	Anisocoria	skos:exactMatch	MONDO:0007122	anisocoria	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	anisocoria
MONDO:0016215	Spastic quadriplegic cerebral palsy	skos:exactMatch	ICD10CM:G80.0	spastic quadriplegic cerebral palsy	semapv:LexicalMatching	LEXMATCH					
ICD10CM:G80.0	Spastic quadriplegic cerebral palsy	skos:exactMatch	MONDO:0016215	spastic quadriplegic cerebral palsy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	spastic quadriplegic cerebral palsy
ICD10CM:G80.0	Spastic quadriplegic cerebral palsy	skos:exactMatch	MONDO:0016215	spastic quadriplegic cerebral palsy	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	rdfs:label	oio:hasExactSynonym	spastic quadriplegic cerebral palsy
MONDO:0005854	Other overlap syndromes	skos:exactMatch	ICD10CM:M35.1	mixed connective tissue disease	semapv:LexicalMatching	LEXMATCH					
ICD10CM:M35.1	Other overlap syndromes	skos:exactMatch	MONDO:0005854	mixed connective tissue disease	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mixed connective tissue disease
ICD10CM:K90.1	Tropical sprue	skos:exactMatch	MONDO:0001078	tropical sprue	semapv:LexicalMatching	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	tropical sprue
ICD10CM:K90.1	Tropical sprue	skos:exactMatch	MONDO:0001078	tropical sprue	semapv:LexicalMatching	LEXMATCH	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	tropical steatorrhea
MONDO:0100244	Paroxysmal nocturnal hemoglobinuria [Marchiafava-Micheli]	skos:exactMatch	ICD10CM:D59.5	paroxysmal nocturnal hemoglobinuria	semapv:RegularExpressionReplacement	LEXMATCH					
ICD10CM:D59.5	Paroxysmal nocturnal hemoglobinuria [Marchiafava-Micheli]	skos:exactMatch	MONDO:0100244	paroxysmal nocturnal hemoglobinuria	semapv:RegularExpressionReplacement	LEXMATCH	oaklib	0.8497788951776651	rdfs:label	rdfs:label	paroxysmal nocturnal hemoglobinuria
