mondo_id	subset	ordo_id	mondo_label	ordo_label
MONDO:0017935	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:324575	hyperinsulinism due to HNF1A deficiency	Hyperinsulinism due to HNF1A deficiency
MONDO:0017936	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:324581	benign Samaritan congenital myopathy	Benign Samaritan congenital myopathy
MONDO:0017937	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:324585	autosomal dominant intermediate Charcot-Marie-Tooth disease with neuropathic pain	Autosomal dominant intermediate Charcot-Marie-Tooth disease with neuropathic pain
MONDO:0017939	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:324604	classic multiminicore myopathy	Classic multiminicore myopathy
MONDO:0017940	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:324611	autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation	Autosomal dominant Charcot-Marie-Tooth disease type 2 due to KIF5A mutation
MONDO:0017941	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:324625	chikungunya	Chikungunya
MONDO:0017942	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:324632	Hendra virus infection	Hendra virus infection
MONDO:0017943	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:324636	autoerythrocyte sensitization syndrome	Autoerythrocyte sensitization syndrome
MONDO:0017944	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:324648	invasive non-typhoidal salmonellosis	Invasive non-typhoidal salmonellosis
MONDO:0017945	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:324703	ABetaL34V amyloidosis	ABetaL34V amyloidosis
MONDO:0017946	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:324708	ABeta amyloidosis, Iowa type	ABeta amyloidosis, Iowa type
MONDO:0017947	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:324713	ABeta amyloidosis, Italian type	ABeta amyloidosis, Italian type
MONDO:0017948	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:324718	ABetaA21G amyloidosis	ABetaA21G amyloidosis
MONDO:0017949	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:324723	ABeta amyloidosis, Arctic type	ABeta amyloidosis, Arctic type
MONDO:0017950	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:324761	obsolete microcephalic primordial dwarfism	Microcephalic primordial dwarfism
MONDO:0017951	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:324764	trichorhinophalangeal syndrome	Trichorhinophalangeal syndrome
MONDO:0017952	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:324767	obsolete non-familial rare disease with dilated cardiomyopathy	Non-familial rare disease with dilated cardiomyopathy
MONDO:0017953	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:324924	hereditary periodic fever syndrome	Hereditary periodic fever syndrome
MONDO:0017954	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:324927	obsolete pyogenic autoinflammatory syndrome	Pyogenic autoinflammatory syndrome
MONDO:0017955	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:324930	obsolete granulomatous autoinflammatory syndrome	Granulomatous autoinflammatory syndrome
MONDO:0017956	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:324933	obsolete mixed autoinflammatory and autoimmune syndrome	Mixed autoinflammatory and autoimmune syndrome
MONDO:0017957	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:324936	obsolete unclassified autoinflammatory syndrome	Unclassified autoinflammatory syndrome
MONDO:0017958	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:324972	magic syndrome	MAGIC syndrome
MONDO:0017961	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325055	obsolete 46,XX disorder of gonadal development	46,XX disorder of gonadal development
MONDO:0017962	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325061	obsolete 46,XX disorder of sex development induced by fetoplacental androgens excess	46,XX difference of sex development induced by fetoplacental androgens excess
MONDO:0017963	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325093	obsolete 46,XX disorder of sex development induced by endogenous maternal-derived androgen	46,XX difference of sex development induced by endogenous maternal-derived androgen
MONDO:0017964	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325099	obsolete 46,XX disorder of sex development induced by exogenous maternal-derived androgen	46,XX difference of sex development induced by exogenous maternal-derived androgen
MONDO:0017965	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325109	obsolete syndrome with 46,XX disorder of sex development	Syndrome with 46,XX difference of sex development
MONDO:0017966	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325118	obsolete 46,XY disorder of gonadal development	46,XY disorder of gonadal development
MONDO:0017967	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:325124	testicular agenesis	Testicular agenesis
MONDO:0017968	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:325345	46,XY ovotesticular disorder of sex development	46,XY ovotesticular difference of sex development
MONDO:0017969	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325351	obsolete 46,XY disorder of sex development of endocrine origin	46,XY difference of sex development of endocrine origin
MONDO:0017970	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325357	obsolete 46,XY disorder of sex development due to impaired androgen production	46,XY difference of sex development due to impaired androgen production
MONDO:0017971	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325511	obsolete 46,XY disorder of sex development due to a cholesterol synthesis defect	46,XY difference of sex development due to a cholesterol synthesis defect
MONDO:0017972	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:325524	classic congenital lipoid adrenal hyperplasia due to STAR deficency	Classic congenital lipoid adrenal hyperplasia due to STAR deficency
MONDO:0017973	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:325529	non-classic congenital lipoid adrenal hyperplasia due to STAR deficency	Non-classic congenital lipoid adrenal hyperplasia due to STAR deficency
MONDO:0017974	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325537	obsolete 46,XY disorder of sex development induced by maternal-exposure to endocrine disruptors	46,XY difference of sex development induced by maternal exposure to endocrine disruptors
MONDO:0017975	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325546	sex chromosome disorder of sex development	Sex chromosome difference of sex development
MONDO:0017976	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325620	obsolete disorder of sex development of gynecological interest	Difference of sex development of gynecological interest
MONDO:0017977	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325632	obsolete 46,XY disorder of sex development of gynecological interest	46,XY difference of sex development of gynecological interest
MONDO:0017978	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:325638	obsolete syndrome with disorder of sex development of gynecological interest	Syndrome with difference of sex development of gynecological interest
MONDO:0017979	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3261	autoimmune lymphoproliferative syndrome	Autoimmune lymphoproliferative syndrome
MONDO:0017980	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3262	syngnathia multiple anomalies	Dobrow syndrome
MONDO:0017981	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3263	syngnathia-cleft palate syndrome	Syngnathia-cleft palate syndrome
MONDO:0017983	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3266	humero-radio-ulnar synostosis	Isolated humero-radio-ulnar synostosis
MONDO:0017985	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3269	congenital radioulnar synostosis	Isolated radio-ulnar synostosis
MONDO:0017986	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:3276	disorder of plasmalogens biosynthesis	Disorder of plasmalogens biosynthesis
MONDO:0017987	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:3280	syringomyelia	Syringomyelia
MONDO:0017988	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3282	multifocal atrial tachycardia	Multifocal atrial tachycardia
MONDO:0017989	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3283	His bundle tachycardia	His bundle tachycardia
MONDO:0017990	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3286	catecholaminergic polymorphic ventricular tachycardia	Catecholaminergic polymorphic ventricular tachycardia
MONDO:0017991	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3287	Takayasu arteritis	Takayasu arteritis
MONDO:0017991	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:99079	Takayasu arteritis	Cervical aortic arch
MONDO:0017992	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329173	autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis	Autoinflammatory syndrome with pyogenic bacterial infection and amylopectinosis
MONDO:0017993	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329217	cerebral sinovenous thrombosis	Cerebral sinovenous thrombosis
MONDO:0017994	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:329249	severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency	Severe early-onset obesity-insulin resistance syndrome due to SH2B1 deficiency
MONDO:0017997	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3293	telecanthus-hypertelorism-strabismus-pes cavus syndrome	Telecanthus-hypertelorism-strabismus-pes cavus syndrome
MONDO:0017998	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:329303	PLA2G6-associated neurodegeneration	PLA2G6-associated neurodegeneration
MONDO:0017999	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329308	fatty acid hydroxylase-associated neurodegeneration	Fatty acid hydroxylase-associated neurodegeneration
MONDO:0018000	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329319	hereditary thrombocytosis with transverse limb defect	Thrombocythemia with distal limb defects
MONDO:0018001	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329324	inverse Klippel-Trenaunay syndrome	Inverse Klippel-Trénaunay syndrome
MONDO:0018002	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329336	adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy	Adult-onset chronic progressive external ophthalmoplegia with mitochondrial myopathy
MONDO:0018004	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:329469	acute megakaryoblastic leukemia without down syndrome	Acute megakaryoblastic leukemia in children without Down syndrome
MONDO:0018005	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329475	spastic paraplegia-Paget disease of bone syndrome	Spastic paraplegia-Paget disease of bone syndrome
MONDO:0018006	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329478	adult-onset distal myopathy due to VCP mutation	Adult-onset distal myopathy due to VCP mutation
MONDO:0018007	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329813	mosaic genome-wide paternal uniparental disomy	Mosaic genome-wide paternal uniparental disomy
MONDO:0018008	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329874	idiopathic giant cell myocarditis	Idiopathic giant cell myocarditis
MONDO:0018009	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329883	non-hypoproteinemic hypertrophic gastropathy	Non-hypoproteinemic hypertrophic gastropathy
MONDO:0018010	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:329888	juvenile idiopathic inflammatory myopathy	Juvenile idiopathic inflammatory myopathy
MONDO:0018011	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329894	juvenile overlap myositis	Juvenile overlap myositis
MONDO:0018013	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:329918	non-immunoglobulin-mediated membranoproliferative glomerulonephritis	C3 glomerulopathy
MONDO:0018014	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329942	transient neonatal multiple acyl-CoA dehydrogenase deficiency	Transient neonatal multiple acyl-CoA dehydrogenase deficiency
MONDO:0018015	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:329967	intermittent hydrarthrosis	Intermittent hydrarthrosis
MONDO:0018016	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:329977	classic neuroendocrine tumor of appendix	Classic neuroendocrine tumor of appendix
MONDO:0018017	http://purl.obolibrary.org/obo/mondo#ordo_subtype_of_a_disorder	Orphanet:329984	goblet cell carcinoma	Goblet cell carcinoma
MONDO:0018018	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:330001	wild type ATTR amyloidosis	Wild type ATTR amyloidosis
MONDO:0018019	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:330015	lead poisoning	Lead poisoning
MONDO:0018020	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:330021	mercury poisoning	Mercury poisoning
MONDO:0018021	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:330029	hypotrichosis-deafness syndrome	Hypotrichosis-deafness syndrome
MONDO:0018022	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:330032	hemoglobin Lepore-beta-thalassemia syndrome	Hemoglobin Lepore-beta-thalassemia syndrome
MONDO:0018023	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:330041	hemoglobin M disease	Hemoglobin M disease
MONDO:0018024	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:330058	hydroa vacciniforme	Hydroa vacciniforme
MONDO:0018025	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:330064	chronic actinic dermatitis	Chronic actinic dermatitis
MONDO:0018026	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3305	tetraploidy syndrome	Tetraploidy
MONDO:0018027	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3306	duplication/inversion 15q11	Inverted duplicated chromosome 15 syndrome
MONDO:0018028	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3309	tetrasomy 5p	Tetrasomy 5p
MONDO:0018029	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:331	congenital factor XIII deficiency	Congenital factor XIII deficiency
MONDO:0018030	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3310	tetrasomy 9p	Tetrasomy 9p
MONDO:0018031	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:33111	granulomatous slack skin disease	Granulomatous slack skin
MONDO:0018032	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:331184	obsolete constitutional neutropenia with extra-hematopoietic manifestations	Syndrome with congenital neutropenia as a major feature
MONDO:0018033	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:331193	obsolete other immunodeficiency syndromes due to defects in innate immunity	Other immunodeficiency syndromes due to defects in innate immunity
MONDO:0018034	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3312	thalidomide embryopathy	Thalidomide embryopathy
MONDO:0018035	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:331217	obsolete syndrome with combined immunodeficiency	Syndrome with combined immunodeficiency
MONDO:0018036	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:331220	obsolete immunodeficiency due to absence of thymus	Syndome with combined immunodeficiency due to thymic defect
MONDO:0018037	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:331223	hyper-IgE syndrome	Hyper-IgE syndrome
MONDO:0018038	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:331232	obsolete immunodeficiency with isotype or light chain deficiencies with normal number of B-cells	Immunodeficiency with isotype or light chain deficiencies with normal number of B-cells
MONDO:0018039	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:331235	selective IgM deficiency	Selective IgM deficiency
MONDO:0018040	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:331240	obsolete immunodeficiency with severe reduction in serum IgG and IgA with normal/elevated IgM and normal number of B-cells	Immunodeficiency with severe reduction in serum IgG and IgA with normal/elevated IgM and normal number of B-cells
MONDO:0018041	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:331244	obsolete other immunodeficiency syndrome with predominantly antibody defects	Other immunodeficiency syndrome with predominantly antibody defects
MONDO:0018042	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	Orphanet:331249	obsolete immunodeficiency syndrome with abnormal pigmentation	Primary hemophagocytic lymphohistiocytosis with hypopigmentation
MONDO:0018043	http://purl.obolibrary.org/obo/mondo#ordo_disorder	Orphanet:3316	Thomas syndrome	Thomas syndrome
