term_id	term_label	exclusion_reason	exclude_children
OMIM:617298	AIFM3	MONDO:excludeGene	
OMIM:602301	KAT2A	MONDO:excludeGene	
OMIM:608109	PUS1	MONDO:excludeGene	
OMIM:614283	GLCCI1	MONDO:excludeGene	
OMIM:160793	MYBPC2	MONDO:excludeGene	
OMIM:602552	NUP88	MONDO:excludeGene	
OMIM:610289	OXCT2	MONDO:excludeGene	
OMIM:607849	RDH11	MONDO:excludeGene	
OMIM:123832	CDKN3	MONDO:excludeGene	
OMIM:600535	MEOX2	MONDO:excludeGene	
OMIM:603279	ERDA1	MONDO:excludeGene	
OMIM:609611	ANP32E	MONDO:excludeGene	
OMIM:613446	CEP120	MONDO:excludeGene	
OMIM:191050	WARS1	MONDO:excludeGene	
OMIM:180535	RPS15	MONDO:excludeGene	
OMIM:614769	COA1	MONDO:excludeGene	
OMIM:608070	HERPUD1	MONDO:excludeGene	
OMIM:300925	AWAT2	MONDO:excludeGene	
OMIM:147935	SERPINA4	MONDO:excludeGene	
OMIM:613910	ZNF480	MONDO:excludeGene	
OMIM:601093	FOXI1	MONDO:excludeGene	
OMIM:606505	PINX1	MONDO:excludeGene	
OMIM:608100	NFU1	MONDO:excludeGene	
OMIM:300976	FAM46D	MONDO:excludeGene	
OMIM:612659	RFX6	MONDO:excludeGene	
OMIM:616036	MIR494	MONDO:excludeGene	
OMIM:619154	LRRC47	MONDO:excludeGene	
OMIM:607980	TOMM7	MONDO:excludeGene	
OMIM:605556	SLC4A10	MONDO:excludeGene	
OMIM:602261	MMP15	MONDO:excludeGene	
OMIM:604735	USP16	MONDO:excludeGene	
OMIM:612905	LCN12	MONDO:excludeGene	
OMIM:616972	MIR490	MONDO:excludeGene	
OMIM:617582	C2CD2L	MONDO:excludeGene	
OMIM:602735	RCN1	MONDO:excludeGene	
OMIM:168790	PRH2	MONDO:excludeGene	
OMIM:615337	B3GNTL1	MONDO:excludeGene	
OMIM:129010	EGR2	MONDO:excludeGene	
OMIM:608452	PDGFC	MONDO:excludeGene	
OMIM:606461	TGS1	MONDO:excludeGene	
OMIM:600581	ID4	MONDO:excludeGene	
OMIM:618508	WAKMAR2	MONDO:excludeGene	
OMIM:604279	JMY	MONDO:excludeGene	
OMIM:163906	HMGB2	MONDO:excludeGene	
OMIM:300327	SSX5	MONDO:excludeGene	
OMIM:604788	RUVBL2	MONDO:excludeGene	
OMIM:300072	USP9X	MONDO:excludeGene	
OMIM:602652	KLK6	MONDO:excludeGene	
OMIM:608237	GAL3ST2	MONDO:excludeGene	
OMIM:604903	TAF1A	MONDO:excludeGene	
OMIM:612454	MEGF11	MONDO:excludeGene	
OMIM:605220	APOBR	MONDO:excludeGene	
OMIM:300546	FGD1	MONDO:excludeGene	
OMIM:602915	GET1	MONDO:excludeGene	
OMIM:605423	DHH	MONDO:excludeGene	
OMIM:618813	TTLL7	MONDO:excludeGene	
OMIM:602183	NKX3-2	MONDO:excludeGene	
OMIM:103000	AK1	MONDO:excludeGene	
OMIM:618064	COX16	MONDO:excludeGene	
OMIM:603606	RPS6KA4	MONDO:excludeGene	
OMIM:611229	ERLEC1	MONDO:excludeGene	
OMIM:300620	VSIG1	MONDO:excludeGene	
OMIM:615204	ATP5MD	MONDO:excludeGene	
OMIM:616506	NDNF	MONDO:excludeGene	
OMIM:601879	LGALS9	MONDO:excludeGene	
OMIM:602502	GOLGA1	MONDO:excludeGene	
OMIM:605569	GPR83	MONDO:excludeGene	
OMIM:604612	NKX2-2	MONDO:excludeGene	
OMIM:612025	IYD	MONDO:excludeGene	
OMIM:617627	SPAAR	MONDO:excludeGene	
OMIM:616758	KDF1	MONDO:excludeGene	
OMIM:613351	ARHGAP18	MONDO:excludeGene	
OMIM:611444	DUX5	MONDO:excludeGene	
OMIM:604863	LRAT	MONDO:excludeGene	
OMIM:134580	F13B	MONDO:excludeGene	
OMIM:612317	ATAD3B	MONDO:excludeGene	
OMIM:604490	SACS	MONDO:excludeGene	
OMIM:300374	SH3KBP1	MONDO:excludeGene	
OMIM:125263	SULT2A1	MONDO:excludeGene	
OMIM:601445	NDUFB9	MONDO:excludeGene	
OMIM:605951	DPM3	MONDO:excludeGene	
OMIM:604569	CNTNAP2	MONDO:excludeGene	
OMIM:607648	STK39	MONDO:excludeGene	
OMIM:610895	WFIKKN2	MONDO:excludeGene	
OMIM:605031	PLK4	MONDO:excludeGene	
OMIM:611289	LRG1	MONDO:excludeGene	
OMIM:603447	HRK	MONDO:excludeGene	
OMIM:603958	RFX4	MONDO:excludeGene	
OMIM:602210	EIF3E	MONDO:excludeGene	
OMIM:603490	WNT4	MONDO:excludeGene	
OMIM:126420	TOP1	MONDO:excludeGene	
OMIM:612101	PI4K2B	MONDO:excludeGene	
OMIM:610465	ACSF2	MONDO:excludeGene	
OMIM:617079	LINC00673	MONDO:excludeGene	
OMIM:616333	WSPAR	MONDO:excludeGene	
OMIM:611624	NECAP2	MONDO:excludeGene	
OMIM:612377	COMMD6	MONDO:excludeGene	
OMIM:608707	CDON	MONDO:excludeGene	
OMIM:300675	PNMA3	MONDO:excludeGene	
OMIM:605968	RFPL1	MONDO:excludeGene	
OMIM:605436	SNORD116-1	MONDO:excludeGene	
OMIM:618941	CCDC32	MONDO:excludeGene	
OMIM:612496	ARHGEF19	MONDO:excludeGene	
OMIM:603967	SCN4A	MONDO:excludeGene	
OMIM:616372	DCAF4	MONDO:excludeGene	
OMIM:601231	MTOR	MONDO:excludeGene	
OMIM:607252	APOL2	MONDO:excludeGene	
OMIM:618640	ZC3H3	MONDO:excludeGene	
OMIM:607767	SESN2	MONDO:excludeGene	
OMIM:300225	NOX1	MONDO:excludeGene	
OMIM:616635	CYHR1	MONDO:excludeGene	
OMIM:600449	AKR1C1	MONDO:excludeGene	
OMIM:606655	RXFP2	MONDO:excludeGene	
OMIM:607049	STARD4	MONDO:excludeGene	
OMIM:619682	ATRAID	MONDO:excludeGene	
OMIM:611836	MRPL24	MONDO:excludeGene	
OMIM:613363	WDR34	MONDO:excludeGene	
OMIM:617891	ZNF655	MONDO:excludeGene	
OMIM:611332	DNAJB6	MONDO:excludeGene	
OMIM:610848	REP15	MONDO:excludeGene	
OMIM:606870	JAM2	MONDO:excludeGene	
OMIM:605795	TEX15	MONDO:excludeGene	
OMIM:611418	SGSM2	MONDO:excludeGene	
OMIM:616388	UBTD1	MONDO:excludeGene	
OMIM:609118	PDCD10	MONDO:excludeGene	
OMIM:147940	IAPP	MONDO:excludeGene	
OMIM:601961	PRMT2	MONDO:excludeGene	
OMIM:602864	WNT9B	MONDO:excludeGene	
OMIM:147567	IFNA7	MONDO:excludeGene	
OMIM:604521	HAAO	MONDO:excludeGene	
OMIM:607776	SIN3A	MONDO:excludeGene	
OMIM:611985	MRPS23	MONDO:excludeGene	
OMIM:609534	ATAD5	MONDO:excludeGene	
OMIM:603799	CHST3	MONDO:excludeGene	
OMIM:614365	AASDH	MONDO:excludeGene	
OMIM:613833	KANSL1L	MONDO:excludeGene	
OMIM:610035	VPS45	MONDO:excludeGene	
OMIM:609585	CPLX3	MONDO:excludeGene	
OMIM:172471	PHKG2	MONDO:excludeGene	
OMIM:610857	MUCL1	MONDO:excludeGene	
OMIM:601799	PI9	MONDO:excludeGene	
OMIM:613528	SYT9	MONDO:excludeGene	
OMIM:600024	LBR	MONDO:excludeGene	
OMIM:618562	TEX261	MONDO:excludeGene	
OMIM:609100	FBXO28	MONDO:excludeGene	
OMIM:609848	KCTD11	MONDO:excludeGene	
OMIM:613191	DUSP13	MONDO:excludeGene	
OMIM:608546	EIF4A3	MONDO:excludeGene	
OMIM:606123	RNF16	MONDO:excludeGene	
OMIM:604530	NCR1	MONDO:excludeGene	
OMIM:609380	LMLN	MONDO:excludeGene	
OMIM:619077	HSPA4L	MONDO:excludeGene	
OMIM:191191	TNFRSF1B	MONDO:excludeGene	
OMIM:602300	GAL3ST1	MONDO:excludeGene	
OMIM:608108	CFDP1	MONDO:excludeGene	
OMIM:617410	ZNF419	MONDO:excludeGene	
OMIM:602576	LFNG	MONDO:excludeGene	
OMIM:136435	FSHR	MONDO:excludeGene	
OMIM:619236	KIAA0408	MONDO:excludeGene	
OMIM:607381	TIMM50	MONDO:excludeGene	
OMIM:610203	CRIPAK	MONDO:excludeGene	
OMIM:613905	ZNF606	MONDO:excludeGene	
OMIM:612835	PLCH1	MONDO:excludeGene	
OMIM:610387	SLC25A37	MONDO:excludeGene	
OMIM:603198	CAVIN1	MONDO:excludeGene	
OMIM:607002	PROK2	MONDO:excludeGene	
OMIM:606784	GSK3A	MONDO:excludeGene	
OMIM:602705	SYN3	MONDO:excludeGene	
OMIM:615955	CCDC183	MONDO:excludeGene	
OMIM:615732	NSUN5	MONDO:excludeGene	
OMIM:609401	HS6ST3	MONDO:excludeGene	
OMIM:103390	AHNAK	MONDO:excludeGene	
OMIM:176886	PTPRG	MONDO:excludeGene	
OMIM:608370	SCD5	MONDO:excludeGene	
OMIM:600552	XCR1	MONDO:excludeGene	
OMIM:607397	MC2R	MONDO:excludeGene	
OMIM:618025	NOTCH2NLC	MONDO:excludeGene	
OMIM:604758	RELB	MONDO:excludeGene	
OMIM:612888	LRRC8B	MONDO:excludeGene	
OMIM:609462	TRIB2	MONDO:excludeGene	
OMIM:608593	CFHR5	MONDO:excludeGene	
OMIM:619631	SNRNP35	MONDO:excludeGene	
OMIM:613149	CDKN2BAS	MONDO:excludeGene	
OMIM:608972	CRTC2	MONDO:excludeGene	
OMIM:185860	SV2A	MONDO:excludeGene	
OMIM:607904	CACNA1H	MONDO:excludeGene	
OMIM:603081	ADPRH	MONDO:excludeGene	
OMIM:607170	CRELD1	MONDO:excludeGene	
OMIM:602825	H4C12	MONDO:excludeGene	
OMIM:143030	CD9	MONDO:excludeGene	
OMIM:182283	CCL3	MONDO:excludeGene	
OMIM:174761	POLD1	MONDO:excludeGene	
OMIM:602752	RGPD8	MONDO:excludeGene	
OMIM:612453	MEGF10	MONDO:excludeGene	
OMIM:614690	C4ORF48	MONDO:excludeGene	
OMIM:609067	SCX	MONDO:excludeGene	
OMIM:608761	SLC5A7	MONDO:excludeGene	
OMIM:608164	KCNV1	MONDO:excludeGene	
OMIM:614710	FAM72A	MONDO:excludeGene	
OMIM:150340	LMNB1	MONDO:excludeGene	
OMIM:614597	MIR302B	MONDO:excludeGene	
OMIM:601828	NR4A2	MONDO:excludeGene	
OMIM:610481	SHD	MONDO:excludeGene	
OMIM:612755	NAA25	MONDO:excludeGene	
OMIM:616122	FAM86B1	MONDO:excludeGene	
OMIM:182889	ZP3	MONDO:excludeGene	
OMIM:612931	PGAM2	MONDO:excludeGene	
OMIM:605881	SLC35C1	MONDO:excludeGene	
OMIM:603109	SMAD3	MONDO:excludeGene	
OMIM:116957	RBL1	MONDO:excludeGene	
OMIM:615203	RHBDD2	MONDO:excludeGene	
OMIM:600295	NPPB	MONDO:excludeGene	
OMIM:605901	UCN3	MONDO:excludeGene	
OMIM:605001	ANGPTL2	MONDO:excludeGene	
OMIM:110600	ART4	MONDO:excludeGene	
OMIM:612024	OTUD7A	MONDO:excludeGene	
OMIM:614843	ODAM	MONDO:excludeGene	
OMIM:602140	NDUFB8	MONDO:excludeGene	
OMIM:615699	ZFTA	MONDO:excludeGene	
OMIM:604887	MTHFD2	MONDO:excludeGene	
OMIM:609247	RNF13	MONDO:excludeGene	
OMIM:603328	MSI1	MONDO:excludeGene	
OMIM:301061	MTMR8	MONDO:excludeGene	
OMIM:604449	PSMD11	MONDO:excludeGene	
OMIM:115441	CSNK2B	MONDO:excludeGene	
OMIM:605654	FBXL4	MONDO:excludeGene	
OMIM:610731	ANKRD7	MONDO:excludeGene	
OMIM:603623	YARS1	MONDO:excludeGene	
OMIM:613277	TMEM216	MONDO:excludeGene	
OMIM:604913	CNOT7	MONDO:excludeGene	
OMIM:611246	LCMT2	MONDO:excludeGene	
OMIM:185641	MED22	MONDO:excludeGene	
OMIM:610638	IGSF5	MONDO:excludeGene	
OMIM:605066	YWHAE	MONDO:excludeGene	
OMIM:602050	RAC3	MONDO:excludeGene	
OMIM:607686	FIP1L1	MONDO:excludeGene	
OMIM:608080	MRO	MONDO:excludeGene	
OMIM:179618	RCVRN	MONDO:excludeGene	
OMIM:300036	SLC6A8	MONDO:excludeGene	
OMIM:601922	ANGPT2	MONDO:excludeGene	
OMIM:602880	GDF1	MONDO:excludeGene	
OMIM:147572	IFI6	MONDO:excludeGene	
OMIM:190940	ERVT1	MONDO:excludeGene	
OMIM:606578	AQP10	MONDO:excludeGene	
OMIM:607201	HNRNPR	MONDO:excludeGene	
OMIM:300288	PAGE1	MONDO:excludeGene	
OMIM:607726	PARP3	MONDO:excludeGene	
OMIM:151430	BCL2	MONDO:excludeGene	
OMIM:611550	NCR3	MONDO:excludeGene	
OMIM:604109	HHLA1	MONDO:excludeGene	
OMIM:612669	TAS2R31	MONDO:excludeGene	
OMIM:602000	POLR1B	MONDO:excludeGene	
OMIM:611766	MTFMT	MONDO:excludeGene	
OMIM:605435	PRKD1	MONDO:excludeGene	
OMIM:302020	S100G	MONDO:excludeGene	
OMIM:603924	HABP2	MONDO:excludeGene	
OMIM:602794	HIST1H2AC	MONDO:excludeGene	
OMIM:603404	ZNF169	MONDO:excludeGene	
OMIM:608921	PITPNM3	MONDO:excludeGene	
OMIM:610818	SLC25A35	MONDO:excludeGene	
OMIM:603030	TLR4	MONDO:excludeGene	
OMIM:615641	SCARNA6	MONDO:excludeGene	
OMIM:600590	PPP1CB	MONDO:excludeGene	
OMIM:601404	GPR68	MONDO:excludeGene	
OMIM:108360	ASGR1	MONDO:excludeGene	
OMIM:604796	TAS2R1	MONDO:excludeGene	
OMIM:615347	ATAD2B	MONDO:excludeGene	
OMIM:615154	DYDC1	MONDO:excludeGene	
OMIM:612974	DEPDC6	MONDO:excludeGene	
OMIM:612037	MUL1	MONDO:excludeGene	
OMIM:611083	ADHFE1	MONDO:excludeGene	
OMIM:610904	SNF8	MONDO:excludeGene	
OMIM:609028	TIFA	MONDO:excludeGene	
OMIM:610641	TUT1	MONDO:excludeGene	
OMIM:606428	UGT1A3	MONDO:excludeGene	
OMIM:609972	ACOT2	MONDO:excludeGene	
OMIM:137190	GABRB1	MONDO:excludeGene	
OMIM:614336	PAM16	MONDO:excludeGene	
OMIM:136440	KDSR	MONDO:excludeGene	
OMIM:616092	FALEC	MONDO:excludeGene	
OMIM:611331	SNORA74B	MONDO:excludeGene	
OMIM:606471	NOP10	MONDO:excludeGene	
OMIM:608477	AKR7A3	MONDO:excludeGene	
OMIM:607942	PIK3AP1	MONDO:excludeGene	
OMIM:602619	CTBP2	MONDO:excludeGene	
OMIM:302910	CLCN4	MONDO:excludeGene	
OMIM:607268	CHRAC1	MONDO:excludeGene	
OMIM:164015	MATR3	MONDO:excludeGene	
OMIM:614989	EPS8L3	MONDO:excludeGene	
OMIM:600618	ETV6	MONDO:excludeGene	
OMIM:609506	CYP27B1	MONDO:excludeGene	
OMIM:605230	TP53BP1	MONDO:excludeGene	
OMIM:607527	PTBP3	MONDO:excludeGene	
OMIM:611037	SLC25A26	MONDO:excludeGene	
OMIM:603761	RAD9A	MONDO:excludeGene	
OMIM:600930	SPAM1	MONDO:excludeGene	
OMIM:614804	DMRTA2	MONDO:excludeGene	
OMIM:618871	ARHGEF16	MONDO:excludeGene	
OMIM:619206	SCHIP1	MONDO:excludeGene	
OMIM:300165	INE2	MONDO:excludeGene	
OMIM:600837	GDNF	MONDO:excludeGene	
OMIM:603028	TLR2	MONDO:excludeGene	
OMIM:120950	C8A	MONDO:excludeGene	
OMIM:600023	CDH11	MONDO:excludeGene	
OMIM:617257	SPATA46	MONDO:excludeGene	
OMIM:139605	HES1	MONDO:excludeGene	
OMIM:130620	RPS14	MONDO:excludeGene	
OMIM:608293	ARHGAP17	MONDO:excludeGene	
OMIM:618789	CDV3	MONDO:excludeGene	
OMIM:134651	FABP3	MONDO:excludeGene	
OMIM:617990	NAA38	MONDO:excludeGene	
OMIM:617501	KAT14	MONDO:excludeGene	
OMIM:601889	NBEAP1	MONDO:excludeGene	
OMIM:614637	DESI1	MONDO:excludeGene	
OMIM:602575	LMX1B	MONDO:excludeGene	
OMIM:605410	KCND2	MONDO:excludeGene	
OMIM:606265	EP400	MONDO:excludeGene	
OMIM:617685	CDH26	MONDO:excludeGene	
OMIM:162361	NHLH2	MONDO:excludeGene	
OMIM:608632	MIR196A1	MONDO:excludeGene	
OMIM:114070	ANXA6	MONDO:excludeGene	
OMIM:610082	MYLIP	MONDO:excludeGene	
OMIM:173390	SERPINB2	MONDO:excludeGene	
OMIM:617200	OPALIN	MONDO:excludeGene	
OMIM:606317	PCDHA11	MONDO:excludeGene	
OMIM:619554	MTIF3	MONDO:excludeGene	
OMIM:604707	AKR1B10	MONDO:excludeGene	
OMIM:619034	RBPMS2	MONDO:excludeGene	
OMIM:300632	PDZD11	MONDO:excludeGene	
OMIM:601192	PLA2G5	MONDO:excludeGene	
OMIM:600124	HNRNPA2B1	MONDO:excludeGene	
OMIM:608125	XYLT2	MONDO:excludeGene	
OMIM:601898	GHSR	MONDO:excludeGene	
OMIM:602533	DJ1	MONDO:excludeGene	
OMIM:619253	WSCD2	MONDO:excludeGene	
OMIM:600551	GPR4	MONDO:excludeGene	
OMIM:611475	RPAP1	MONDO:excludeGene	
OMIM:604241	CD2AP	MONDO:excludeGene	
OMIM:609080	FBXL13	MONDO:excludeGene	
OMIM:603499	TNFRSF11A	MONDO:excludeGene	
OMIM:603675	RPS16	MONDO:excludeGene	
OMIM:602286	SC5D	MONDO:excludeGene	
OMIM:618656	PERCC1	MONDO:excludeGene	
OMIM:616510	GNPNAT1	MONDO:excludeGene	
OMIM:605273	NDRG3	MONDO:excludeGene	
OMIM:607874	ZNF444	MONDO:excludeGene	
OMIM:603241	LSAMP	MONDO:excludeGene	
OMIM:603977	ZNF208	MONDO:excludeGene	
OMIM:608426	MKRN2	MONDO:excludeGene	
OMIM:607342	CPEB1	MONDO:excludeGene	
OMIM:609252	LIPI	MONDO:excludeGene	
OMIM:300112	PLP2	MONDO:excludeGene	
OMIM:605324	APPBP2	MONDO:excludeGene	
OMIM:609392	KLF3	MONDO:excludeGene	
OMIM:616560	None	MONDO:excludeGene	
OMIM:194524	ZNF18	MONDO:excludeGene	
OMIM:609411	SYNJ2BP	MONDO:excludeGene	
OMIM:602751	BACH1	MONDO:excludeGene	
OMIM:610611	GINS4	MONDO:excludeGene	
OMIM:602983	KCNN3	MONDO:excludeGene	
OMIM:602103	TRAPPC10	MONDO:excludeGene	
OMIM:619730	ACTR5	MONDO:excludeGene	
OMIM:611428	DONSON	MONDO:excludeGene	
OMIM:604836	CCR4	MONDO:excludeGene	
OMIM:603542	SNRPG	MONDO:excludeGene	
OMIM:608002	NPHP3	MONDO:excludeGene	
OMIM:605625	MYEOV	MONDO:excludeGene	
OMIM:613248	PLIN5	MONDO:excludeGene	
OMIM:608254	PAXIP1	MONDO:excludeGene	
OMIM:618602	ADAM32	MONDO:excludeGene	
OMIM:616957	TPPP3	MONDO:excludeGene	
OMIM:610568	ZNF687	MONDO:excludeGene	
OMIM:609544	CCP110	MONDO:excludeGene	
OMIM:606590	NPLOC4	MONDO:excludeGene	
OMIM:171834	PIK3CA	MONDO:excludeGene	
OMIM:165640	ODC1	MONDO:excludeGene	
OMIM:612686	PLEKHA7	MONDO:excludeGene	
OMIM:616264	MAFTRR	MONDO:excludeGene	
OMIM:613891	UMPS	MONDO:excludeGene	
OMIM:602920	LASP1	MONDO:excludeGene	
OMIM:603296	LAMTOR3	MONDO:excludeGene	
OMIM:615698	PLD3	MONDO:excludeGene	
OMIM:300821	OPN1MW	MONDO:excludeGene	
OMIM:115440	CSNK2A1	MONDO:excludeGene	
OMIM:615061	SCGB1D2	MONDO:excludeGene	
OMIM:610395	GLIPR1L1	MONDO:excludeGene	
OMIM:605157	None	MONDO:excludeGene	
OMIM:139312	GNAL	MONDO:excludeGene	
OMIM:601141	KCNAB1	MONDO:excludeGene	
OMIM:603890	UBE2L6	MONDO:excludeGene	
OMIM:617472	TNN	MONDO:excludeGene	
OMIM:603370	UGDH	MONDO:excludeGene	
OMIM:600857	SDHA	MONDO:excludeGene	
OMIM:612990	ASXL1	MONDO:excludeGene	
OMIM:609933	REG3G	MONDO:excludeGene	
OMIM:610869	LRRTM3	MONDO:excludeGene	
OMIM:609724	YPEL3	MONDO:excludeGene	
OMIM:617944	ABHD17C	MONDO:excludeGene	
OMIM:131370	ENO3	MONDO:excludeGene	
OMIM:619749	VEZT	MONDO:excludeGene	
OMIM:618834	LAMTOR4	MONDO:excludeGene	
OMIM:609896	EIF4E3	MONDO:excludeGene	
OMIM:601290	SFN	MONDO:excludeGene	
OMIM:616308	BGLT3	MONDO:excludeGene	
OMIM:615914	CDKN2AIP	MONDO:excludeGene	
OMIM:605848	CASP14	MONDO:excludeGene	
OMIM:613755	MIR326	MONDO:excludeGene	
OMIM:612897	SEPT1	MONDO:excludeGene	
OMIM:605380	FGF23	MONDO:excludeGene	
OMIM:147571	ISG15	MONDO:excludeGene	
OMIM:606191	FNBP1	MONDO:excludeGene	
OMIM:611723	C21ORF24	MONDO:excludeGene	
OMIM:602631	SLC22A18	MONDO:excludeGene	
OMIM:605891	EHD3	MONDO:excludeGene	
OMIM:615965	MIR100HG	MONDO:excludeGene	
OMIM:604930	NCK2	MONDO:excludeGene	
OMIM:611509	CENPN	MONDO:excludeGene	
OMIM:600162	PWAR5	MONDO:excludeGene	
OMIM:604388	GNG4	MONDO:excludeGene	
OMIM:605011	ADAMTS3	MONDO:excludeGene	
OMIM:606676	TRPV2	MONDO:excludeGene	
OMIM:603427	PER3	MONDO:excludeGene	
OMIM:617861	MYPOP	MONDO:excludeGene	
OMIM:607868	TRIM11	MONDO:excludeGene	
OMIM:604633	EFEMP2	MONDO:excludeGene	
OMIM:615103	TUBB6	MONDO:excludeGene	
OMIM:189968	GTF2F1	MONDO:excludeGene	
OMIM:617648	BMP2K	MONDO:excludeGene	
OMIM:605753	SPINK2	MONDO:excludeGene	
OMIM:600810	PLCB4	MONDO:excludeGene	
OMIM:300906	PDK3	MONDO:excludeGene	
OMIM:610697	PDZD2	MONDO:excludeGene	
OMIM:615792	NUDT15	MONDO:excludeGene	
OMIM:137070	FUS	MONDO:excludeGene	
OMIM:146631	ICAM3	MONDO:excludeGene	
OMIM:618615	HEIH	MONDO:excludeGene	
OMIM:180090	RLBP1	MONDO:excludeGene	
OMIM:610349	MAMSTR	MONDO:excludeGene	
OMIM:618794	KBTBD11	MONDO:excludeGene	
OMIM:602932	SMAD7	MONDO:excludeGene	
OMIM:606226	TAS1R2	MONDO:excludeGene	
OMIM:601769	VDR	MONDO:excludeGene	
OMIM:600767	GDI2	MONDO:excludeGene	
OMIM:615609	SIAH3	MONDO:excludeGene	
OMIM:601421	KARS1	MONDO:excludeGene	
OMIM:605119	PPM1G	MONDO:excludeGene	
OMIM:604204	STX17	MONDO:excludeGene	
OMIM:609186	D2HGDH	MONDO:excludeGene	
OMIM:612764	ISY1	MONDO:excludeGene	
OMIM:612122	PNPLA7	MONDO:excludeGene	
OMIM:609806	HMBS	MONDO:excludeGene	
OMIM:617356	SSPO	MONDO:excludeGene	
OMIM:618296	TMEM233	MONDO:excludeGene	
OMIM:612338	GGTLC1	MONDO:excludeGene	
OMIM:604508	COPS2	MONDO:excludeGene	
OMIM:614484	ANAPC13	MONDO:excludeGene	
OMIM:610306	NPNT	MONDO:excludeGene	
OMIM:600429	GCNT2	MONDO:excludeGene	
OMIM:191161	TNFAIP1	MONDO:excludeGene	
OMIM:609505	TRIM16	MONDO:excludeGene	
OMIM:601335	MAP2K4	MONDO:excludeGene	
OMIM:603934	CARM1	MONDO:excludeGene	
OMIM:607054	PHLDA3	MONDO:excludeGene	
OMIM:173360	SERPINE1	MONDO:excludeGene	
OMIM:189971	E2F1	MONDO:excludeGene	
OMIM:139397	GUCY1B3	MONDO:excludeGene	
OMIM:603337	DNAH8	MONDO:excludeGene	
OMIM:606923	HCAR1	MONDO:excludeGene	
OMIM:614786	TMEM207	MONDO:excludeGene	
OMIM:609123	ATP8B4	MONDO:excludeGene	
OMIM:600047	ABCA2	MONDO:excludeGene	
OMIM:607213	ORC6	MONDO:excludeGene	
OMIM:300091	FIGF	MONDO:excludeGene	
OMIM:608041	ANTXR2	MONDO:excludeGene	
OMIM:181031	SAG	MONDO:excludeGene	
OMIM:610740	TNRC6B	MONDO:excludeGene	
OMIM:611514	WLS	MONDO:excludeGene	
OMIM:618661	CFAP70	MONDO:excludeGene	
OMIM:609514	TAF8	MONDO:excludeGene	
OMIM:608512	NCF1	MONDO:excludeGene	
OMIM:615213	LRRC55	MONDO:excludeGene	
OMIM:616431	GPAT2	MONDO:excludeGene	
OMIM:615164	AKIRIN1	MONDO:excludeGene	
OMIM:190180	TGFB1	MONDO:excludeGene	
OMIM:602929	VWA5A	MONDO:excludeGene	
OMIM:604323	ABCC3	MONDO:excludeGene	
OMIM:608487	TRIM5	MONDO:excludeGene	
OMIM:134570	F13A1	MONDO:excludeGene	
OMIM:604675	PRRX2	MONDO:excludeGene	
OMIM:610525	NT5C1A	MONDO:excludeGene	
OMIM:610793	SLC25A30	MONDO:excludeGene	
OMIM:600644	NECTIN1	MONDO:excludeGene	
OMIM:606355	DDX18	MONDO:excludeGene	
OMIM:606750	ZBP1	MONDO:excludeGene	
OMIM:616440	SLC32A1	MONDO:excludeGene	
OMIM:600896	GPR14	MONDO:excludeGene	
OMIM:109675	ST6GAL1	MONDO:excludeGene	
OMIM:600339	HDGF	MONDO:excludeGene	
OMIM:619001	ANGEL2	MONDO:excludeGene	
OMIM:612545	WBSCR26	MONDO:excludeGene	
OMIM:611474	PLAAT5	MONDO:excludeGene	
OMIM:601260	ZKSCAN1	MONDO:excludeGene	
OMIM:300392	WAS	MONDO:excludeGene	
OMIM:601984	NCOA4	MONDO:excludeGene	
OMIM:619511	ZNF354C	MONDO:excludeGene	
OMIM:612807	LRFN1	MONDO:excludeGene	
OMIM:601463	HAS1	MONDO:excludeGene	
OMIM:616991	MUC21	MONDO:excludeGene	
OMIM:617399	PXMP2	MONDO:excludeGene	
OMIM:601116	GRM8	MONDO:excludeGene	
OMIM:609561	CPA5	MONDO:excludeGene	
OMIM:616225	ATG2A	MONDO:excludeGene	
OMIM:602537	CAPN5	MONDO:excludeGene	
OMIM:610058	TBCA	MONDO:excludeGene	
OMIM:603465	CDC45	MONDO:excludeGene	
OMIM:608947	KCTD13	MONDO:excludeGene	
OMIM:600716	PTPN22	MONDO:excludeGene	
OMIM:619349	COPS9	MONDO:excludeGene	
OMIM:600519	GTF2A2	MONDO:excludeGene	
OMIM:617098	RNASEK	MONDO:excludeGene	
OMIM:612725	PPP6C	MONDO:excludeGene	
OMIM:611643	ZKSCAN4	MONDO:excludeGene	
OMIM:147760	IL1A	MONDO:excludeGene	
OMIM:619564	EFCAB1	MONDO:excludeGene	
OMIM:613931	TOE1	MONDO:excludeGene	
OMIM:120190	COL5A2	MONDO:excludeGene	
OMIM:618409	FAM8A1	MONDO:excludeGene	
OMIM:618452	PLEKHB2	MONDO:excludeGene	
OMIM:107730	APOB	MONDO:excludeGene	
OMIM:605987	PIAS3	MONDO:excludeGene	
OMIM:613129	CTC1	MONDO:excludeGene	
OMIM:602982	KCNN1	MONDO:excludeGene	
OMIM:120577	C1QR1	MONDO:excludeGene	
OMIM:605290	OPA1	MONDO:excludeGene	
OMIM:611341	DNAJB11	MONDO:excludeGene	
OMIM:602102	SUPT5H	MONDO:excludeGene	
OMIM:614735	MIR365A	MONDO:excludeGene	
OMIM:146760	FCGR1A	MONDO:excludeGene	
OMIM:300040	SMC1A	MONDO:excludeGene	
