mondo_id	mondo_label	synonym_scope	synonym_scope_mondo	synonym	synonym_exact	synonym_broad	synonym_narrow	synonym_related	source_id	source_label	synonym_type	mondo_evidence	case
MONDO:0033481	spinocerebellar ataxia 46	oio:hasExactSynonym	oio:hasRelatedSynonym	SCA46	SCA46				Orphanet:589522	Spinocerebellar ataxia type 46	MONDO:ABBREVIATION	OMIM:617770	
MONDO:0035133	PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	DIDOD	DIDOD				Orphanet:589905	PHIP-related behavioral problems-intellectual disability-obesity-dysmorphic features syndrome	MONDO:ABBREVIATION	OMIM:617991	
MONDO:0037149	HSD10 disease, atypical type	oio:hasExactSynonym	oio:hasBroadSynonym	X-linked intellectual disability-choreoathetosis-abnormal behavior syndrome	X-linked intellectual disability-choreoathetosis-abnormal behavior syndrome				Orphanet:85295	HSD10 disease, atypical type		Orphanet:85295	
MONDO:0043143	microphthalmia microtia fetal akinesia	oio:hasExactSynonym	oio:hasRelatedSynonym	Thomas-Jewett-Raines syndrome	Thomas-Jewett-Raines syndrome				Orphanet:2547	Microphthalmia-microtia-fetal akinesia syndrome		GARD:0003650	
MONDO:0043257	pemphigus and fogo selvagem	oio:hasExactSynonym	oio:hasRelatedSynonym	FS	FS				Orphanet:1305	Feingold syndrome	MONDO:ABBREVIATION	GARD:0007353	
MONDO:0043257	pemphigus and fogo selvagem	oio:hasExactSynonym	oio:hasRelatedSynonym	fogo selvagem	fogo selvagem				Orphanet:636955	Endemic pemphigus foliaceus			
MONDO:0043349	intravascular papillary endothelial hyperplasia	oio:hasExactSynonym	oio:hasRelatedSynonym	Masson's tumor	Masson's tumor				Orphanet:673525	Intravascular papillary endothelial hyperplasia		GARD:0010733	
MONDO:0043361	May-Thurner syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	Cockett syndrome	Cockett syndrome				Orphanet:675404	May-Thurner syndrome		MESH:D062108, GARD:0012141	
MONDO:0044663	aquagenic palmoplantar keratoderma	oio:hasExactSynonym	oio:hasRelatedSynonym	Transient reactive papulotranslucent acrokeratoderma	Transient reactive papulotranslucent acrokeratoderma				Orphanet:498359	Aquagenic palmoplantar keratoderma		GARD:0012991	
MONDO:0044696	early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome	oio:hasExactSynonym	oio:hasRelatedSynonym	PEBAS	PEBAS				Orphanet:500144	Early-onset progressive encephalopathy-hearing loss-pons hypoplasia-brain atrophy syndrome	MONDO:ABBREVIATION	OMIM:617669	
MONDO:0044792	large congenital melanocytic nevus	oio:hasExactSynonym	oio:hasRelatedSynonym	giant congenital melanocytic nevus	giant congenital melanocytic nevus				Orphanet:626	Large congenital melanocytic nevus		Orphanet:626, GARD:0002469	
MONDO:0054680	epiphyseal dysplasia, multiple, 7	oio:hasExactSynonym	oio:hasRelatedSynonym	EDM7	EDM7				Orphanet:647676	Multiple epiphyseal dysplasia type 7	MONDO:ABBREVIATION	OMIM:617719	
MONDO:0054833	charcot-marie-tooth disease, axonal, type 2DD	oio:hasExactSynonym	oio:hasRelatedSynonym	CMT2DD	CMT2DD				Orphanet:521414	Autosomal dominant Charcot-Marie-Tooth disease type 2DD	MONDO:ABBREVIATION	OMIM:618036	
MONDO:0060533	microcephaly, short stature, and limb abnormalities	oio:hasExactSynonym	oio:hasRelatedSynonym	MISSLA	MISSLA				Orphanet:572773	Microcephaly-short stature-limb abnormalities syndrome	MONDO:ABBREVIATION	OMIM:617604	
MONDO:0060611	combined immunodeficiency and megaloblastic anemia with or without hyperhomocysteinemia	oio:hasExactSynonym	oio:hasRelatedSynonym	methylenetetrahydrofolate dehydrogenase 1 deficiency	methylenetetrahydrofolate dehydrogenase 1 deficiency				Orphanet:658813	Combined immunodeficiency-megaloblastic anemia due to methylenetetrahydrofolate dehydrogenase 1 deficiency		OMIM:617780	
MONDO:0060611	combined immunodeficiency and megaloblastic anemia with or without hyperhomocysteinemia	oio:hasExactSynonym	oio:hasRelatedSynonym	CIMAH	CIMAH				Orphanet:658813	Combined immunodeficiency-megaloblastic anemia due to methylenetetrahydrofolate dehydrogenase 1 deficiency	MONDO:ABBREVIATION	OMIM:617780	
MONDO:0100253	Roberts-SC phocomelia syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	SC phocomelia	SC phocomelia				Orphanet:3103	Roberts syndrome		Orphanet:3103	
MONDO:0100253	Roberts-SC phocomelia syndrome	oio:hasExactSynonym	oio:hasNarrowSynonym	SC pseudothalidomide syndrome	SC pseudothalidomide syndrome				Orphanet:3103	Roberts syndrome		Orphanet:3103, DOID:0050536	
MONDO:0100350	neuronopathy, distal hereditary motor, type 5	oio:hasExactSynonym	oio:hasBroadSynonym	dHMN5	dHMN5				Orphanet:139536	Distal hereditary motor neuropathy type 5		Orphanet:139536	
MONDO:0100354	megacystis-microcolon-intestinal hypoperistalsis syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	megacystis-microcolon-intestinal hypoperistalsis-hydronephrosis syndrome	megacystis-microcolon-intestinal hypoperistalsis-hydronephrosis syndrome				Orphanet:2241	Megacystis-microcolon-intestinal hypoperistalsis syndrome		Orphanet:2241	
MONDO:0100354	megacystis-microcolon-intestinal hypoperistalsis syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	MMIHS	MMIHS				Orphanet:2241	Megacystis-microcolon-intestinal hypoperistalsis syndrome	MONDO:ABBREVIATION	Orphanet:2241	
MONDO:0100480	autoimmune primary adrenal insufficiency	oio:hasExactSynonym	oio:hasRelatedSynonym	autoimmune adrenalitis	autoimmune adrenalitis				Orphanet:85138	Addison disease		NCIT:C113814	
MONDO:0800025	Teebi hypertelorism syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	Teebi hypertelorism syndrome	Teebi hypertelorism syndrome				Orphanet:1519	SPECC1L-related hypertelorism syndrome		Orphanet:1519	
MONDO:0800026	central hypoventilation syndrome, congenital, 1, with or without Hirschsprung disease	oio:hasExactSynonym	oio:hasRelatedSynonym	Ondine-Hirschsprung disease	Ondine-Hirschsprung disease				Orphanet:99803	Haddad syndrome		OMIM:209880	
MONDO:0800027	leukoencephalopathy, diffuse hereditary, with spheroids 1	oio:hasExactSynonym	oio:hasBroadSynonym	hereditary diffuse leukoencephalopathy with spheroids	hereditary diffuse leukoencephalopathy with spheroids				Orphanet:313808	Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia		Orphanet:313808	
MONDO:0800027	leukoencephalopathy, diffuse hereditary, with spheroids 1	oio:hasExactSynonym	oio:hasBroadSynonym	HDLS	HDLS				Orphanet:313808	Adult-onset leukoencephalopathy with axonal spheroids and pigmented glia	MONDO:ABBREVIATION	Orphanet:313808, OMIM:221820, MONDO:Lexical	
MONDO:0800043	Stüve-Wiedemann syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	SWS	SWS				Orphanet:3205	Sturge-Weber syndrome	MONDO:ABBREVIATION	OMIM:601559	
MONDO:0800043	Stüve-Wiedemann syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	Stws	Stws				Orphanet:3206	Stüve-Wiedemann syndrome		OMIM:601559	
MONDO:0800043	Stüve-Wiedemann syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	SWS	SWS				Orphanet:3206	Stüve-Wiedemann syndrome	MONDO:ABBREVIATION	OMIM:601559	
MONDO:0800438	developmental delay with short stature, dysmorphic facial features, and sparse hair 1	oio:hasExactSynonym	oio:hasRelatedSynonym	Loucks-Innes syndrome	Loucks-Innes syndrome				Orphanet:459061	Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome		OMIM:616901	
MONDO:0800438	developmental delay with short stature, dysmorphic facial features, and sparse hair 1	oio:hasExactSynonym	oio:hasBroadSynonym	developmental delay-short stature-dysmorphic features-sparse hair syndrome	developmental delay-short stature-dysmorphic features-sparse hair syndrome				Orphanet:459061	Craniofacial dysplasia-short stature-ectodermal anomalies-intellectual disability syndrome		Orphanet:459061	
MONDO:0800448	leukoencephalopathy with vanishing white matter	oio:hasExactSynonym	oio:hasRelatedSynonym	leukoencephalopathy with vanishing WHITE matter	leukoencephalopathy with vanishing WHITE matter				Orphanet:135	CACH syndrome		OMIM:603896	
MONDO:8000008	Martsolf syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	MARTSOLF syndrome	MARTSOLF syndrome				Orphanet:1387	Cataract-intellectual disability-hypogonadism syndrome		OMIM:212720	
MONDO:8000008	Martsolf syndrome 1	oio:hasExactSynonym	oio:hasBroadSynonym	Martsolf syndrome	Martsolf syndrome				Orphanet:1387	Cataract-intellectual disability-hypogonadism syndrome		Orphanet:1387	
MONDO:8000015	46,XY sex reversal 11	oio:hasExactSynonym	oio:hasRelatedSynonym	XY gonadal agenesis syndrome	XY gonadal agenesis syndrome				Orphanet:983	Testicular regression syndrome		OMIM:273250	
