subject_id	object_id	subject_label	object_label	in_icd10cm
MONDO:0019426	MONDO:0020119	X-linked intellectual disability-corpus callosum agenesis-spastic quadriparesis syndrome	X-linked syndromic intellectual disability	True
MONDO:0010199	MONDO:0015161	white forelock with malformations	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	True
MONDO:0001409	MONDO:0021166	esophagitis	inflammatory disease	True
MONDO:0015991	MONDO:0004739	citrullinemia	urea cycle disorder	True
MONDO:0030693	MONDO:0021094	immunodeficiency 96	immunodeficiency disease	True
MONDO:0002712	MONDO:0002713	epidural spinal canal angiolipoma	epidural spinal canal neoplasm	True
MONDO:0002061	MONDO:0002488	intraductal papillary breast neoplasm	intraductal breast neoplasm	True
MONDO:0011452	MONDO:0021034	hypotrichosis 7	hereditary alopecia	True
MONDO:0013155	MONDO:0018277	muscular dystrophy-dystroglycanopathy (congenital with intellectual disability), type B3	congenital muscular dystrophy with cerebellar involvement	True
MONDO:0029135	MONDO:0700075	muscular dystrophy-dystroglycanopathy (limb-girdle), type C, 8		True
MONDO:0006565	MONDO:0015614	juvenile dermatitis herpetiformis	dermatitis herpetiformis	True
MONDO:0007301	MONDO:0800075	cerebrocostomandibular syndrome		True
MONDO:0003031	MONDO:0021148	endometrioid stromal and related neoplasms of the cervix	female reproductive system neoplasm	True
MONDO:0005043	MONDO:0045024	hyperplasia		True
MONDO:0021374	MONDO:0021211	neoplasm of cerebral hemisphere	brain neoplasm	True
MONDO:0006306	MONDO:0005853	mixed lobular and ductal breast carcinoma	malignant mixed neoplasm	True
MONDO:0007049	MONDO:0003847	acroleukopathy, symmetric	hereditary disease	True
MONDO:0000371	MONDO:0004647	oral cavity carcinoma in situ	in situ carcinoma	True
MONDO:0019661	MONDO:0007043	Pfeiffer syndrome type 3	Pfeiffer syndrome	True
MONDO:0006162	MONDO:0021533	colorectal neuroendocrine tumor G1	intestinal neuroendocrine tumor G1	True
MONDO:0003037	MONDO:0003847	hypotrichosis	hereditary disease	True
MONDO:0011823	MONDO:0002320	developmental malformations-deafness-dystonia syndrome	congenital nervous system disorder	True
MONDO:0030985	MONDO:0019852	premature ovarian failure 19	inherited primary ovarian failure	True
MONDO:0006183	MONDO:0015682	disseminated peritoneal leiomyomatosis	primary peritoneal tumor	True
MONDO:0009715	MONDO:0009710	myotonia congenita, autosomal recessive	Thomsen and Becker disease	True
MONDO:0008409	MONDO:0019952	congenital myopathy 7A, myosin storage, autosomal dominant	congenital myopathy	True
MONDO:0859314	MONDO:0100062	developmental and epileptic encephalopathy 108	developmental and epileptic encephalopathy	True
MONDO:0005920	MONDO:0005136	Plasmodium falciparum malaria	malaria	True
MONDO:0008114	MONDO:0003847	obsessive-compulsive disorder	hereditary disease	True
MONDO:0043226	MONDO:0009256	postpartum amenorrhea-galactorrhea syndrome	galactorrhea	True
MONDO:0010765	MONDO:0957025	46,XY complete gonadal dysgenesis	hereditary 46,XY disorder of sex development	True
MONDO:0006825	MONDO:0005395	kuru	movement disorder	True
MONDO:0020772	MONDO:0020573	epilepsy, juvenile absence, susceptibility to, 1	inherited disease susceptibility	True
MONDO:0009192	MONDO:0016761	Wolcott-Rallison syndrome	spondyloepiphyseal dysplasia	True
MONDO:0022529	MONDO:0005784	BK-virus nephropathy	hantavirus hemorrhagic fever with renal syndrome	True
MONDO:0006149	MONDO:0021091	clear cell papillary cystadenoma	papillary cystadenoma	True
MONDO:0006835	MONDO:0002462	lipoid nephrosis	glomerulonephritis	True
MONDO:0016856	MONDO:0009341	Mowat-Wilson syndrome due to a ZEB2 point mutation	Mowat-Wilson syndrome	True
MONDO:0008231	MONDO:0002036	Peyronie disease	penile disorder	True
MONDO:0100295	MONDO:0020573	Alzheimer disease, susceptibility to, mitochondrial	inherited disease susceptibility	True
MONDO:0011217	MONDO:0045017	desmosterolosis	cholesterol biosynthetic process disease	True
MONDO:0015392	MONDO:0015503	nasal glial heterotopia	nose and cavum anomaly	True
MONDO:0014001	MONDO:0010168	Usher syndrome type 1K	Usher syndrome type 1	True
MONDO:0020596	MONDO:0024338	mucin-producing carcinoma	mucinous neoplasm	True
MONDO:0020587	MONDO:0018660	factor XI deficiency	hemophilia	True
MONDO:0010717	MONDO:0019169	pyruvate dehydrogenase E1-alpha deficiency	pyruvate dehydrogenase deficiency	True
MONDO:0005404	MONDO:0003939	myalgic encephalomeyelitis/chronic fatigue syndrome	muscle tissue disorder	True
MONDO:0016532	MONDO:0100062	Lennox-Gastaut syndrome	developmental and epileptic encephalopathy	True
MONDO:0016541	MONDO:0002438	acquired secondary polycythemia	acquired polycythemia	True
MONDO:0008926	MONDO:0021190	COFS syndrome	DNA repair disease	True
MONDO:0014520	MONDO:0957024	46,XX ovarian dysgenesis-short stature syndrome	hereditary 46,XX disorder of sex development	True
MONDO:0017932	MONDO:0015159	muscular hypertrophy-hepatomegaly-polyhydramnios syndrome	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	True
MONDO:0008423	MONDO:0012061	sinus node disease and myopia	familial sick sinus syndrome	True
MONDO:0003244	MONDO:0006424	central nervous system mesenchymal non-meningothelial tumor	soft tissue neoplasm	True
MONDO:0007147	MONDO:0005296	obstructive sleep apnea syndrome	sleep apnea syndrome	True
MONDO:0013044	MONDO:0035290	atypical hemolytic-uremic syndrome with thrombomodulin anomaly	atypical hemolytic uremic syndrome with complement gene abnormality	True
MONDO:0004947	MONDO:0004967	B-cell acute lymphoblastic leukemia	acute lymphoblastic leukemia	True
MONDO:0002765	MONDO:0002529	plantar verrucous skin carcinoma	skin squamous cell carcinoma	True
MONDO:0011162	MONDO:0011060	cataract 14 multiple types	early-onset non-syndromic cataract	True
MONDO:0017771	MONDO:0015846	Mayer-Rokitansky-Kuster-Hauser syndrome	syndromic uterovaginal malformation	True
MONDO:0004109	MONDO:0021358	epiglottis neoplasm	neoplasm of hypopharynx	True
MONDO:0014221	MONDO:0017688	triosephosphate isomerase deficiency	disorder of glycolysis	True
MONDO:0003301	MONDO:0003291	dartoic leiomyoma	leiomyoma cutis	True
MONDO:0002470	MONDO:0021190	photosensitive trichothiodystrophy	DNA repair disease	True
MONDO:0012118	MONDO:0017750	COG7-congenital disorder of glycosylation	defect in conserved oligomeric Golgi complex	True
MONDO:0060702	MONDO:0100510	spondyloepimetaphyseal dysplasia, di rocco type	spondyloepimetaphyseal dysplasia	True
MONDO:0009150	MONDO:0015778	hypohidrotic ectodermal dysplasia-hypothyroidism-ciliary dyskinesia syndrome	syndromic hypothyroidism	True
MONDO:0002503	MONDO:0021636	adult astrocytic tumor	astrocytic tumor	True
MONDO:0000127	MONDO:0019695	geleophysic dysplasia	acromelic dysplasia	True
MONDO:0100046	MONDO:0020573	exfoliation syndrome, susceptibility to	inherited disease susceptibility	True
MONDO:0010722	MONDO:0019118	X-linked retinal dysplasia	inherited retinal dystrophy	True
MONDO:0024356	MONDO:0004731	primary central sleep apnea syndrome	central sleep apnea syndrome	True
MONDO:0013313	MONDO:0013311	ectodermal dysplasia-cutaneous syndactyly syndrome	ectodermal dysplasia-syndactyly syndrome	True
MONDO:0000754	MONDO:0001593	anal fistula	rectal disorder	True
MONDO:0031002	MONDO:0003847	Baralle-Macken syndrome	hereditary disease	True
MONDO:0045017	MONDO:0019240	cholesterol biosynthetic process disease	sterol biosynthesis disorder	True
MONDO:0007175	MONDO:0003847	PR interval, variation in	hereditary disease	True
MONDO:0010938	MONDO:0031520	T-B+ severe combined immunodeficiency due to JAK3 deficiency	familial severe combined immunodeficiency	True
MONDO:0018591	MONDO:0024237	ITM2B amyloidosis	inherited neurodegenerative disorder	True
MONDO:0700176	MONDO:0700175	feline lymphoma		True
MONDO:0000159	MONDO:0003847	bone marrow failure syndrome	hereditary disease	True
MONDO:0001790	MONDO:0003844	spinal cord lipoma	central nervous system lipoma	True
MONDO:0001969	MONDO:0019499	mixed gonadal dysgenesis	Turner syndrome	True
MONDO:0003578	MONDO:0020539	extragonadal nonseminomatous germ cell tumor	extragonadal non-dysgerminomatous germ cell tumor	True
MONDO:0043777	MONDO:0006607	rhinophyma	sebaceous gland disorder	True
MONDO:0002514	MONDO:0021223	hepatobiliary neoplasm	digestive system neoplasm	True
MONDO:0004331	MONDO:0002751	bladder urachal adenocarcinoma	bladder adenocarcinoma	True
MONDO:0011487	MONDO:0005395	Huntington disease-like 3	movement disorder	True
MONDO:0005486	MONDO:0006999	tooth agenesis	tooth disorder	True
MONDO:0009013	MONDO:0003847	convulsive disorder, familial, with prenatal or early onset	hereditary disease	True
MONDO:0002944	MONDO:0002038	external ear carcinoma	head and neck carcinoma	True
MONDO:0016019	MONDO:0020068	Rasmussen subacute encephalitis	postinfectious encephalitis	True
MONDO:0019677	MONDO:0021004	brachydactyly type E	brachydactyly	True
MONDO:0005249	MONDO:0024355	pneumonia	respiratory tract infectious disorder	True
MONDO:0014022	MONDO:0000171	muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 10	muscular dystrophy-dystroglycanopathy, type A	True
MONDO:0700082	MONDO:0700128	Robertsonian translocation Down syndrome		True
MONDO:0014611	MONDO:0019046	multiple mitochondrial dysfunctions syndrome 4	leukodystrophy	True
MONDO:0006361	MONDO:0016037	penile fibromatosis	superficial Fibromatosis	True
MONDO:0020604	MONDO:0000425	X-linked dominant disease	X-linked disease	True
MONDO:0024263	MONDO:0005275	neonatal aspiration syndrome	lung disorder	True
MONDO:0030066	MONDO:0018305	granulomatous disease, chronic, autosomal recessive, 5	chronic granulomatous disease	True
MONDO:0013148	MONDO:0015263	Brugada syndrome 8	Brugada syndrome	True
MONDO:0012280	MONDO:0015246	Goldberg-Shprintzen megacolon syndrome	syndromic anorectal malformation	True
MONDO:0007062	MONDO:0017448	adactylia, unilateral		True
MONDO:0023297	MONDO:0005083	guttate psoriasis	psoriasis	True
MONDO:0013460	MONDO:0800064	osteogenesis imperfecta type 12		True
MONDO:0003373	MONDO:0005058	kidney leiomyosarcoma	leiomyosarcoma	True
MONDO:0004571	MONDO:0004565	intestinal impaction	intestinal obstruction	True
MONDO:0858959	MONDO:0000628	polymorphous low grade neuroepithelial tumor of the young	central nervous system organ benign neoplasm	True
MONDO:0957542	MONDO:0044807	dystonia 22, adult-onset	inherited dystonia	True
MONDO:0000375	MONDO:0004660	bronchus carcinoma in situ	lung carcinoma in situ	True
MONDO:0017849	MONDO:0005087	Siegler-Brewer-Carey syndrome	respiratory system disorder	True
MONDO:0005950	MONDO:0000827	Salmonella gastroenteritis	salmonellosis	True
MONDO:0017341	MONDO:0005070	virus associated tumor	neoplasm	True
MONDO:0002765	MONDO:0006006	plantar verrucous skin carcinoma	verrucous carcinoma	True
MONDO:0001881	MONDO:0000315	toxic shock syndrome	commensal bacterial infectious disease	True
MONDO:0032829	MONDO:0100500	neurodevelopmental disorder with hypotonia and variable intellectual and behavioral abnormalities		True
MONDO:0016922	MONDO:0700009	partial duplication of chromosome 2		True
MONDO:0008569	MONDO:0034217	thyroid hormone resistance, generalized, autosomal dominant	resistance to thyroid hormone due to a mutation in thyroid hormone receptor beta	True
MONDO:0019758	MONDO:0016296	midline interhemispheric variant of holoprosencephaly	holoprosencephaly	True
MONDO:0007607	MONDO:0015950	Birt-Hogg-Dube syndrome	inherited skin tumor	True
MONDO:0001792	MONDO:0001793	epiphora due to insufficient drainage	excessive tearing	True
MONDO:0014980	MONDO:0003847	cone-rod dystrophy and hearing loss	hereditary disease	True
MONDO:0009000	MONDO:0019292	familial reactive perforating collagenosis	dermis elastic tissue disorder	True
MONDO:0007136	MONDO:0018916	hereditary anorectal anomalies	isolated anorectal malformation	True
MONDO:0021138	MONDO:0000621	bone marrow cancer	immune system cancer	True
MONDO:0008004	MONDO:0004910	familial mitral valve prolapse	mitral valve prolapse	True
MONDO:0004742	MONDO:0022687	primary cerebellar degeneration	cerebellar degeneration	True
MONDO:0002451	MONDO:0021102	benign prostate phyllodes tumor	prostate phyllodes tumor	True
MONDO:0018156	MONDO:0016902	3q26q27 microdeletion syndrome	partial deletion of the long arm of chromosome 3	True
MONDO:0002630	MONDO:0006974	small cell osteogenic sarcoma	small cell sarcoma	True
MONDO:0018357	MONDO:0018356	neonatal antiphospholipid syndrome	secondary neonatal autoimmune disease	True
MONDO:0003383	MONDO:0002746	fallopian tube clear cell adenocarcinoma	fallopian tube adenocarcinoma	True
MONDO:0001903	MONDO:0004857	calcific tendinitis	tendinitis	True
MONDO:0013928	MONDO:0015990	dystonia 23	focal, segmental or multifocal dystonia	True
MONDO:0014706	MONDO:0019571	cutis laxa, autosomal dominant 3	autosomal dominant cutis laxa	True
MONDO:0011200	MONDO:0044807	torsion dystonia 7	inherited dystonia	True
MONDO:0008861	MONDO:0018950	3-methylcrotonyl-CoA carboxylase 1 deficiency	3-methylcrotonyl-CoA carboxylase deficiency	True
MONDO:0019984	MONDO:0017609	renal tubular dysgenesis due to twin-twin transfusion	renal tubular dysgenesis	True
MONDO:0011868	MONDO:0017436	lethal congenital contracture syndrome 2	lethal congenital contracture syndrome	True
MONDO:0007953	MONDO:0015161	Binder syndrome	multiple congenital anomalies/dysmorphic syndrome without intellectual disability	True
MONDO:0007878	MONDO:0015504	congenital laryngomalacia	larynx anomaly	True
MONDO:0010267	MONDO:0003847	episodic muscle weakness, X-linked	hereditary disease	True
MONDO:0002027	MONDO:0002028	avoidant personality disorder	personality disorder	True
MONDO:0012851	MONDO:0016579	hypophosphatemic nephrolithiasis/osteoporosis 2	dominant hypophosphatemia with nephrolithiasis or osteoporosis	True
MONDO:0018948	MONDO:0015765	multiminicore myopathy	congenital myopathy with cores	True
MONDO:0012277	MONDO:0002320	myofibrillar myopathy 4	congenital nervous system disorder	True
MONDO:0003923	MONDO:0021515	ethmoid sinus Schneiderian papilloma	benign neoplasm of ethmoidal sinus	True
MONDO:0012902	MONDO:0019587	autosomal dominant nonsyndromic hearing loss 27	autosomal dominant nonsyndromic hearing loss	True
MONDO:0054817	MONDO:0019046	leukodystrophy, hypomyelinating, 17	leukodystrophy	True
MONDO:0005035	MONDO:0006316	ganglioneuroblastoma	neuroblastic tumor	True
MONDO:0019187	MONDO:0002254	Axenfeld-Rieger syndrome	syndromic disease	True
MONDO:0018239	MONDO:0018230	aggrecan-related bone disorder	skeletal dysplasia	True
MONDO:0000469	MONDO:0005449	sinoatrial node disorder		True
MONDO:0008287	MONDO:0800066	Greig cephalopolysyndactyly syndrome		True
MONDO:0014361	MONDO:0015159	autism spectrum disorder due to AUTS2 deficiency	multiple congenital anomalies/dysmorphic syndrome-intellectual disability	True
MONDO:0013056	MONDO:0100455	developmental and epileptic encephalopathy, 39		True
MONDO:0018278	MONDO:0017745	congenital muscular dystrophy with intellectual disability	disorder of O-mannosylglycan synthesis	True
MONDO:0015712	MONDO:0016961	non-distal trisomy 10q	partial duplication of the long arm of chromosome 10	True
MONDO:0018751	MONDO:0003847	hereditary otorhinolaryngologic disease	hereditary disease	True
MONDO:0019234	MONDO:0006025	peroxisome biogenesis disorder	autosomal recessive disease	True
MONDO:0000303	MONDO:0000255	conidiobolomycosis	subcutaneous mycosis	True
MONDO:0045003	MONDO:0003150	scrotal disorder	male reproductive system disorder	True
MONDO:0019033	MONDO:0021154	primary cutis verticis gyrata	dermis disorder	True
MONDO:0004755	MONDO:0004664	monieziasis	helminthiasis	True
MONDO:0002681	MONDO:0002682	choroid plexus cancer	cerebral ventricle cancer	True
MONDO:0034024	MONDO:0020066	kyphoscoliotic Ehlers-Danlos syndrome	Ehlers-Danlos syndrome	True
MONDO:0001499	MONDO:0005941	retroperitoneal lymphoma	retroperitoneal cancer	True
MONDO:0002457	MONDO:0002254	Treacher-Collins syndrome	syndromic disease	True
MONDO:0011996	MONDO:0004643	chronic myelogenous leukemia, BCR-ABL1 positive	myeloid leukemia	True
MONDO:0014340	MONDO:0018054	atrial fibrillation, familial, 15	familial atrial fibrillation	True
MONDO:0015867	MONDO:0001402	vaginal carcinoma	vaginal cancer	True
MONDO:0019401	MONDO:0044765	sporadic idiopathic steroid-resistant nephrotic syndrome	steroid-resistant nephrotic syndrome	True
MONDO:0013595	MONDO:0005154	hyperbiliverdinemia	liver disorder	True
MONDO:0008614	MONDO:0003847	suppressor of tumorigenicity 3	hereditary disease	True
MONDO:0002803	MONDO:0004567	intestinal pseudo-obstruction	ileus	True
MONDO:0011663	MONDO:0018155	juvenile primary lateral sclerosis	lateral sclerosis	True
MONDO:0009532	MONDO:0022754	Miller-Dieker lissencephaly syndrome	chromosome 17p deletion	True
MONDO:0012585	MONDO:0020573	coronary heart disease, susceptibility to, 7	inherited disease susceptibility	True
MONDO:0019053	MONDO:0015653	peroxisomal disease	monogenic epilepsy	True
