term_id	term_label	1_in_mirror_tsv	2_in_component_tsv	3_in_mondo_xrefs	in1_notIn2_in3
Orphanet:823	Isolated spina bifida	True	False	True	True
Orphanet:439	Isolated right ventricular hypoplasia	True	False	True	True
Orphanet:2338	Isolated punctate palmoplantar keratoderma	True	False	True	True
Orphanet:2924	Isolated polycystic liver disease	True	False	True	True
Orphanet:96269	Isolated partial vaginal agenesis	True	False	True	True
Orphanet:269209	Isolated partial cerebellar vermis agenesis	True	False	True	True
Orphanet:254846	Isolated oxidative phosphorylation complex disorder	True	False	True	True
Orphanet:592885	Isolated optic neuritis without anti-MOG antibodies	True	False	True	True
Orphanet:592888	Isolated optic neuritis with anti-MOG antibodies	True	False	True	True
Orphanet:137902	Isolated optic nerve hypoplasia/aplasia	True	False	True	True
Orphanet:79369	Isolated nail anomaly	True	False	True	True
Orphanet:519396	Isolated microspherophakia	True	False	True	True
Orphanet:2542	Isolated microphthalmia-anophthalmia-coloboma	True	False	True	True
Orphanet:519402	Isolated megalopapilla	True	False	True	True
Orphanet:268920	Isolated megalencephaly	True	False	True	True
Orphanet:520817	Isolated inherited retinal disorder	True	False	True	True
Orphanet:220452	Isolated hereditary giant platelet disorder	True	False	True	True
Orphanet:306527	Isolated hereditary congenital facial paralysis	True	False	True	True
Orphanet:2128	Isolated hemihyperplasia	True	False	True	True
Orphanet:79366	Isolated hair shaft abnormality	True	False	True	True
Orphanet:231692	Isolated growth hormone deficiency type III	True	False	True	True
Orphanet:231679	Isolated growth hormone deficiency type II	True	False	True	True
Orphanet:231671	Isolated growth hormone deficiency type IB	True	False	True	True
Orphanet:231662	Isolated growth hormone deficiency type IA	True	False	True	True
Orphanet:519398	Isolated foveal hypoplasia	True	False	True	True
Orphanet:307846	Isolated focal palmoplantar keratoderma	True	False	True	True
Orphanet:268987	Isolated focal cortical dysplasia type Ic	True	False	True	True
Orphanet:268980	Isolated focal cortical dysplasia type Ib	True	False	True	True
Orphanet:268973	Isolated focal cortical dysplasia type Ia	True	False	True	True
Orphanet:269008	Isolated focal cortical dysplasia type IIb	True	False	True	True
Orphanet:269001	Isolated focal cortical dysplasia type IIa	True	False	True	True
Orphanet:268994	Isolated focal cortical dysplasia type II	True	False	True	True
Orphanet:268961	Isolated focal cortical dysplasia type I	True	False	True	True
Orphanet:603515	Isolated female hypospadias	True	False	True	True
Orphanet:563612	Isolated exencephaly	True	False	True	True
Orphanet:93928	Isolated epispadias	True	False	True	True
Orphanet:199647	Isolated encephalocele	True	False	True	True
Orphanet:1885	Isolated ectopia lentis	True	False	True	True
Orphanet:156159	Isolated dystonia	True	False	True	True
Orphanet:99177	Isolated distichiasis	True	False	True	True
Orphanet:307148	Isolated diffuse palmoplantar keratoderma	True	False	True	True
Orphanet:91396	Isolated cryptophthalmia	True	False	True	True
Orphanet:200	Isolated corpus callosum agenesis	True	False	True	True
Orphanet:477797	Isolated constitutional thrombocytopenia	True	False	True	True
Orphanet:216718	Isolated congenitally uncorrected transposition of the great arteries	True	False	True	True
Orphanet:141214	Isolated congenital syngnathia	True	False	True	True
Orphanet:91490	Isolated congenital sclerocornea	True	False	True	True
Orphanet:295032	Isolated congenital radial head dislocation	True	False	True	True
Orphanet:162516	Isolated congenital nasal pyriform aperture stenosis	True	False	True	True
Orphanet:199642	Isolated congenital microcephaly	True	False	True	True
Orphanet:91489	Isolated congenital megalocornea	True	False	True	True
Orphanet:141152	Isolated congenital hypoglossia/aglossia	True	False	True	True
Orphanet:563954	Isolated congenital hypoglossia	True	False	True	True
Orphanet:519386	Isolated congenital entropion	True	False	True	True
Orphanet:99171	Isolated congenital ectropion	True	False	True	True
Orphanet:217059	Isolated congenital digital clubbing	True	False	True	True
Orphanet:180188	Isolated congenital breast hypoplasia/aplasia	True	False	True	True
Orphanet:162526	Isolated congenital auditory ossicle malformation	True	False	True	True
Orphanet:563951	Isolated congenital aglossia	True	False	True	True
Orphanet:199302	Isolated cleft lip	True	False	True	True
Orphanet:199630	Isolated cerebellar vermis hypoplasia	True	False	True	True
Orphanet:269203	Isolated cerebellar vermis agenesis	True	False	True	True
Orphanet:1398	Isolated cerebellar agenesis	True	False	True	True
Orphanet:30391	Isolated biliary atresia	True	False	True	True
Orphanet:269221	Isolated bilateral hemispheric cerebellar hypoplasia	True	False	True	True
Orphanet:206599	Isolated asymptomatic elevation of creatine phosphokinase	True	False	True	True
Orphanet:1134	Isolated arrhinia	True	False	True	True
Orphanet:268936	Isolated arhinencephaly	True	False	True	True
Orphanet:91397	Isolated ankyloblepharon filiforme adnatum	True	False	True	True
Orphanet:250923	Isolated aniridia	True	False	True	True
Orphanet:1048	Isolated anencephaly/exencephaly	True	False	True	True
Orphanet:563609	Isolated anencephaly	True	False	True	True
Orphanet:268868	Isolated amyelia	True	False	True	True
Orphanet:440987	Isolated agenesis of gallbladder	True	False	True	True
Orphanet:718	Isolated Pierre Robin syndrome	True	False	True	True
Orphanet:2345	Isolated Klippel-Feil syndrome	True	False	True	True
Orphanet:269215	Isolated Dandy-Walker malformation without hydrocephalus	True	False	True	True
Orphanet:269212	Isolated Dandy-Walker malformation with hydrocephalus	True	False	True	True
Orphanet:217	Isolated Dandy-Walker malformation	True	False	True	True
Orphanet:98798	Isochromosomy Yq	True	False	True	True
Orphanet:98797	Isochromosomy Yp	True	False	True	True
Orphanet:96325	Isochromosome Y	True	False	True	True
Orphanet:85200	Ischiovertebral syndrome	True	False	True	True
Orphanet:3306	Inverted duplicated chromosome 15 syndrome	True	False	True	True
Orphanet:98951	Inverse Marcus-Gunn phenomenon	True	False	True	True
Orphanet:280802	Intralobar congenital pulmonary sequestration	True	False	True	True
Orphanet:137622	Intractable diarrhea-choanal atresia-eye anomalies syndrome	True	False	True	True
Orphanet:73014	Intractable diarrhea of infancy	True	False	True	True
Orphanet:104010	Intestinal polyposis syndrome	True	False	True	True
Orphanet:97945	Intestinal malformation	True	False	True	True
Orphanet:36204	Intestinal lymphangiectasia	True	False	True	True
Orphanet:104004	Intestinal disease due to vitamin absorption anomaly	True	False	True	True
Orphanet:104005	Intestinal disease due to fat malabsorption	True	False	True	True
Orphanet:178481	Intestinal botulism	True	False	True	True
Orphanet:99092	Interventricular septum aneurysm	True	False	True	True
Orphanet:264694	Interstitial lung disease specific to infancy	True	False	True	True
Orphanet:264656	Interstitial lung disease specific to childhood	True	False	True	True
Orphanet:264735	Interstitial lung disease specific to adulthood	True	False	True	True
Orphanet:264757	Interstitial lung disease in childhood and adulthood	True	False	True	True
Orphanet:182095	Interstitial lung disease	True	False	True	True
Orphanet:981	Internal carotid absence	True	False	True	True
Orphanet:268173	Intermittent maple syrup urine disease	True	False	True	True
Orphanet:309331	Intermediate severe Salla disease	True	False	True	True
Orphanet:210110	Intermediate osteopetrosis	True	False	True	True
Orphanet:268162	Intermediate maple syrup urine disease	True	False	True	True
Orphanet:576242	Intermediate atrioventricular septal defect	True	False	True	True
Orphanet:476123	Intermediate Charcot-Marie-Tooth disease	True	False	True	True
Orphanet:294927	Intercalary limb defects	True	False	True	True
Orphanet:1478	Interatrial communication	True	False	True	True
Orphanet:1891	Intellectual disability-spasticity-ectrodactyly syndrome	True	False	True	True
Orphanet:3074	Intellectual disability-short stature-hypertelorism syndrome	True	False	True	True
Orphanet:391372	Intellectual disability-severe speech delay-mild dysmorphism syndrome	True	False	True	True
Orphanet:369837	Intellectual disability-seizures-hypophosphatasia-ophthalmic-skeletal anomalies syndrome	True	False	True	True
Orphanet:3082	Intellectual disability-polydactyly-uncombable hair syndrome	True	False	True	True
Orphanet:457365	Intellectual disability-muscle weakness-short stature-facial dysmorphism syndrome	True	False	True	True
Orphanet:457279	Intellectual disability-macrocephaly-hypotonia-behavioral abnormalities syndrome	True	False	True	True
Orphanet:314575	Intellectual disability-hypotonia-brachycephaly-pyloric stenosis-cryptorchidism syndrome	True	False	True	True
Orphanet:1495	Intellectual disability-hypoplastic corpus callosum-preauricular tag syndrome	True	False	True	True
Orphanet:370010	Intellectual disability-facial dysmorphism-hand anomalies syndrome	True	False	True	True
Orphanet:404440	Intellectual disability-facial dysmorphism syndrome due to SETD5 haploinsufficiency	True	False	True	True
Orphanet:3044	Intellectual disability-dysmorphism-hypogonadism-diabetes mellitus syndrome	True	False	True	True
Orphanet:3454	Intellectual disability-developmental delay-contractures syndrome	True	False	True	True
Orphanet:329224	Intellectual disability-craniofacial dysmorphism-cryptorchidism syndrome	True	False	True	True
Orphanet:397709	Intellectual disability-coarse face-macrocephaly-cerebellar hypotrophy syndrome	True	False	True	True
Orphanet:3042	Intellectual disability-cataracts-calcified pinnae-myopathy syndrome	True	False	True	True
Orphanet:364577	Intellectual disability-brachydactyly-Pierre Robin syndrome	True	False	True	True
Orphanet:3041	Intellectual disability-balding-patella luxation-acromicria syndrome	True	False	True	True
Orphanet:529965	Intellectual disability-autism-speech apraxia-craniofacial dysmorphism syndrome	True	False	True	True
Orphanet:3080	Intellectual disability, Wolff type	True	False	True	True
Orphanet:3079	Intellectual disability, Buenos-Aires type	True	False	True	True
Orphanet:464311	Intellectual disability syndrome due to a DYRK1A point mutation	True	False	True	True
Orphanet:63259	Iniencephaly	True	False	True	True
Orphanet:71862	Inherited retinal disorder	True	False	True	True
Orphanet:319328	Inherited renal cancer-predisposing syndrome	True	False	True	True
Orphanet:281082	Inherited non-syndromic ichthyosis	True	False	True	True
Orphanet:252190	Inherited nervous system cancer-predisposing syndrome	True	False	True	True
Orphanet:281085	Inherited ichthyosis syndromic form	True	False	True	True
Orphanet:183435	Inherited ichthyosis	True	False	True	True
Orphanet:280400	Inherited human prion disease	True	False	True	True
Orphanet:589746	Inherited gynecological cancer-predisposing syndrome	True	False	True	True
Orphanet:79361	Inherited epidermolysis bullosa	True	False	True	True
Orphanet:425003	Inherited digestive cancer-predisposing syndrome	True	False	True	True
Orphanet:140162	Inherited cancer-predisposing syndrome	True	False	True	True
Orphanet:254504	Inhalational botulism	True	False	True	True
Orphanet:519264	Inflammatory/autoimmune disorder involving the lacrimal system	True	False	True	True
Orphanet:79466	Inflammatory linear verrucous epidermal nevus	True	False	True	True
Orphanet:166484	Inflammatory and autoimmune disease with epilepsy	True	False	True	True
Orphanet:99123	Inferior vena cava interruption without azygos continuation	True	False	True	True
Orphanet:519278	Infective keratitis	True	False	True	True
Orphanet:206988	Infectious, fungal or parasitic myopathy	True	False	True	True
Orphanet:98252	Infectious encephalitis	True	False	True	True
Orphanet:232035	Infectious embryofetopathy	True	False	True	True
Orphanet:206613	Infectious disease with peripheral neuropathy	True	False	True	True
Orphanet:166490	Infectious disease with epilepsy	True	False	True	True
Orphanet:98542	Infectious disease with dementia	True	False	True	True
Orphanet:98010	Infectious disease of the nervous system	True	False	True	True
Orphanet:2176	Infantile systemic hyalinosis	True	False	True	True
Orphanet:3451	Infantile spasms syndrome	True	False	True	True
Orphanet:85179	Infantile osteopetrosis with neuroaxonal dysplasia	True	False	True	True
Orphanet:411629	Infantile nephropathic cystinosis	True	False	True	True
Orphanet:93591	Infantile nephronophthisis	True	False	True	True
Orphanet:247651	Infantile hypophosphatasia	True	False	True	True
Orphanet:210589	Infantile hemangioma of rare localization	True	False	True	True
Orphanet:289860	Infantile glycine encephalopathy	True	False	True	True
Orphanet:98258	Infantile epilepsy syndrome	True	False	True	True
Orphanet:402364	Infantile cerebral and cerebellar atrophy with postnatal progressive microcephaly	True	False	True	True
Orphanet:1576	Infantile bilateral striatal necrosis	True	False	True	True
Orphanet:206436	Infantile Krabbe disease	True	False	True	True
Orphanet:178478	Infant botulism	True	False	True	True
Orphanet:1909	Indomethacin embryofetopathy	True	False	True	True
Orphanet:178548	Indolent primary cutaneous T-cell lymphoma	True	False	True	True
Orphanet:178557	Indolent primary cutaneous B-cell lymphoma	True	False	True	True
Orphanet:300842	Indolent B-cell non-Hodgkin lymphoma	True	False	True	True
Orphanet:464	Incontinentia pigmenti	True	False	True	True
Orphanet:596941	Incomplete septal cirrhosis	True	False	True	True
Orphanet:206662	Inclusion myopathy	True	False	True	True
Orphanet:2759	Imperforate oropharynx-costovertebral anomalies syndrome	True	False	True	True
Orphanet:91137	Immunotactoid or fibrillary glomerulopathy	True	False	True	True
Orphanet:329903	Immunoglobulin-mediated membranoproliferative glomerulonephritis	True	False	True	True
Orphanet:98290	Immunodeficiency-associated lymphoproliferative disease	True	False	True	True
Orphanet:331240	Immunodeficiency with severe reduction in serum IgG and IgA with normal/elevated IgM and normal number of B-cells	True	False	True	True
Orphanet:331232	Immunodeficiency with isotype or light chain deficiencies with normal number of B-cells	True	False	True	True
Orphanet:331249	Immunodeficiency syndrome with hypopigmentation	True	False	True	True
Orphanet:169355	Immunodeficiency syndrome with autoimmunity	True	False	True	True
Orphanet:101977	Immunodeficiency predominantly affecting antibody production	True	False	True	True
Orphanet:331220	Immunodeficiency due to absence of thymus	True	False	True	True
Orphanet:459348	Immunodeficiency due to a complement regulatory deficiency	True	False	True	True
Orphanet:101992	Immunodeficiency due to a complement cascade protein anomaly	True	False	True	True
Orphanet:459345	Immunodeficiency due to a complement cascade component deficiency	True	False	True	True
Orphanet:169349	Immuno-osseous dysplasia	True	False	True	True
Orphanet:93585	Immune-mediated thrombotic thrombocytopenic purpura	True	False	True	True
Orphanet:464764	Immune-mediated acquired neuromuscular junction disease	True	False	True	True
Orphanet:364013	Immune hydrops fetalis	True	False	True	True
Orphanet:529974	Immune dysregulation with inflammatory bowel disease	True	False	True	True
Orphanet:169361	Immune dysregulation disease with immunodeficiency	True	False	True	True
Orphanet:79391	Immune deficiency with skin involvement	True	False	True	True
