mondo_id	ordo_id	subset	mondo_label	ordo_label
MONDO:0016400	Orphanet:225692	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete metal transport or utilization disorder with epilepsy	Metal transport or utilization disorder with epilepsy
MONDO:0016401	Orphanet:225696	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete energy metabolism disorder with epilepsy	Energy metabolism disorder with epilepsy
MONDO:0016402	Orphanet:225700	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete mitochondrial disease with epilepsy	Mitochondrial disease with epilepsy
MONDO:0016403	Orphanet:225703	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete mitochondrial disease with peripheral neuropathy	Mitochondrial disease with peripheral neuropathy
MONDO:0016404	Orphanet:225707	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete metabolic neurotransmission anomaly with epilepsy	Metabolic neurotransmission anomaly with epilepsy
MONDO:0016405	Orphanet:225710	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete sterol metabolism disorder with epilepsy	Sterol metabolism disorder with epilepsy
MONDO:0016406	Orphanet:225713	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete other metabolic disease with epilepsy	Other metabolic disease with epilepsy
MONDO:0016407	Orphanet:2260	http://purl.obolibrary.org/obo/mondo#ordo_disease	oligomeganephronia	Oligomeganephronia
MONDO:0016408	Orphanet:226292	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	permanent congenital hypothyroidism	Permanent congenital hypothyroidism
MONDO:0016409	Orphanet:226295	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete primary congenital hypothyroidism	Primary congenital hypothyroidism
MONDO:0016410	Orphanet:226298	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	central congenital hypothyroidism	Central congenital hypothyroidism
MONDO:0016411	Orphanet:226307	http://purl.obolibrary.org/obo/mondo#ordo_disease	hypothyroidism due to deficient transcription factors involved in pituitary development or function	Hypothyroidism due to deficient transcription factors involved in pituitary development or function
MONDO:0016413	Orphanet:226313	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital hypothyroidism due to maternal intake of antithyroid drugs	Congenital hypothyroidism due to maternal intake of antithyroid drugs
MONDO:0016414	Orphanet:2266	http://purl.obolibrary.org/obo/mondo#ordo_disease	hypotrichosis-intellectual disability, Lopes type	Hypotrichosis-intellectual disability, Lopes type
MONDO:0016416	Orphanet:227	http://purl.obolibrary.org/obo/mondo#ordo_disease	diphallia	Diphallia
MONDO:0016417	Orphanet:2271	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital ichthyosis-microcephalus-tetraplegia syndrome	Congenital ichthyosis-microcephalus-tetraplegia syndrome
MONDO:0016418	Orphanet:227510	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	multiple system atrophy, cerebellar type	Multiple system atrophy, cerebellar type
MONDO:0016419	Orphanet:227535	http://purl.obolibrary.org/obo/mondo#ordo_disease	hereditary breast carcinoma	Hereditary breast cancer
MONDO:0016421	Orphanet:227972	http://purl.obolibrary.org/obo/mondo#ordo_disease	toxic oil syndrome	Toxic oil syndrome
MONDO:0016422	Orphanet:227982	http://purl.obolibrary.org/obo/mondo#ordo_disease	autoimmune polyendocrinopathy type 3	Autoimmune polyendocrinopathy type 3
MONDO:0016423	Orphanet:227990	http://purl.obolibrary.org/obo/mondo#ordo_disease	autoimmune polyendocrinopathy type 4	Autoimmune polyendocrinopathy type 4
MONDO:0016424	Orphanet:228012	http://purl.obolibrary.org/obo/mondo#ordo_disease	progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome	Progressive sensorineural hearing loss-hypertrophic cardiomyopathy syndrome
MONDO:0016425	Orphanet:228116	http://purl.obolibrary.org/obo/mondo#ordo_disease	Hughes-Stovin syndrome	Hughes-Stovin syndrome
MONDO:0016426	Orphanet:228119	http://purl.obolibrary.org/obo/mondo#ordo_disease	fusariosis	Fusariosis
MONDO:0016428	Orphanet:228145	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete multiple sclerosis variant	Multiple sclerosis variant
MONDO:0016429	Orphanet:228157	http://purl.obolibrary.org/obo/mondo#ordo_disease	Marburg acute multiple sclerosis	Marburg acute multiple sclerosis
MONDO:0016430	Orphanet:228165	http://purl.obolibrary.org/obo/mondo#ordo_disease	Balo concentric sclerosis	Baló concentric sclerosis
MONDO:0016431	Orphanet:228179	http://purl.obolibrary.org/obo/mondo#ordo_disease	autosomal dominant Charcot-Marie-Tooth disease type 2M	Autosomal dominant Charcot-Marie-Tooth disease type 2M
MONDO:0016432	Orphanet:228184	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	heart-hand syndrome	Heart-hand syndrome
MONDO:0016433	Orphanet:2282	http://purl.obolibrary.org/obo/mondo#ordo_disease	dysmorphism-short stature-deafness-disorder of sex development syndrome	Dysmorphism-short stature-deafness-difference of sex development syndrome
MONDO:0016434	Orphanet:228218	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete acquired dermis elastic tissue disorder	Acquired dermis elastic tissue disorder
MONDO:0016435	Orphanet:228221	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete acquired dermis elastic tissue disorder with decreased elastic tissue	Acquired dermis elastic tissue disorder with decreased elastic tissue
MONDO:0016436	Orphanet:228224	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete acquired dermis elastic tissue disorder with increased elastic tissue	Acquired dermis elastic tissue disorder with increased elastic tissue
MONDO:0016437	Orphanet:228227	http://purl.obolibrary.org/obo/mondo#ordo_disease	late-onset focal dermal elastosis	Late-onset focal dermal elastosis
MONDO:0016438	Orphanet:228236	http://purl.obolibrary.org/obo/mondo#ordo_disease	linear focal dermal elastosis	Linear focal elastosis
MONDO:0016439	Orphanet:228240	http://purl.obolibrary.org/obo/mondo#ordo_disease	elastoderma	Elastoderma
MONDO:0016440	Orphanet:228243	http://purl.obolibrary.org/obo/mondo#ordo_disease	elastofibroma dorsi	Elastofibroma dorsi
MONDO:0016441	Orphanet:228247	http://purl.obolibrary.org/obo/mondo#ordo_disease	acquired pseudoxanthoma elasticum	Acquired pseudoxanthoma elasticum
MONDO:0016442	Orphanet:228254	http://purl.obolibrary.org/obo/mondo#ordo_disease	elastoma	Elastoma
MONDO:0016443	Orphanet:228264	http://purl.obolibrary.org/obo/mondo#ordo_disease	papular elastorrhexis	Papular elastorrhexis
MONDO:0016444	Orphanet:228272	http://purl.obolibrary.org/obo/mondo#ordo_disease	primary anetoderma	Primary anetoderma
MONDO:0016445	Orphanet:228277	http://purl.obolibrary.org/obo/mondo#ordo_disease	familial anetoderma	Familial anetoderma
MONDO:0016446	Orphanet:228285	http://purl.obolibrary.org/obo/mondo#ordo_disease	acquired cutis laxa	Acquired cutis laxa
MONDO:0016447	Orphanet:228290	http://purl.obolibrary.org/obo/mondo#ordo_disease	white fibrous papulosis of the neck	White fibrous papulosis of the neck
MONDO:0016448	Orphanet:228293	http://purl.obolibrary.org/obo/mondo#ordo_disease	pseudoxanthoma elasticum-like papillary dermal elastolysis	Pseudoxanthoma elasticum-like papillary dermal elastolysis
MONDO:0016449	Orphanet:228299	http://purl.obolibrary.org/obo/mondo#ordo_disease	mid-dermal elastolysis	Mid-dermal elastolysis
MONDO:0016450	Orphanet:228312	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	autoimmune hemolytic anemia, cold type	Autoimmune hemolytic anemia, cold type
MONDO:0016453	Orphanet:228371	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	foodborne botulism	Foodborne botulism
MONDO:0016454	Orphanet:228374	http://purl.obolibrary.org/obo/mondo#ordo_disease	Charcot-Marie-Tooth disease type 2B5	Charcot-Marie-Tooth disease type 2B5
MONDO:0016455	Orphanet:228379	http://purl.obolibrary.org/obo/mondo#ordo_disease	virus-associated trichodysplasia spinulosa	Virus-associated trichodysplasia spinulosa
MONDO:0016456	Orphanet:228384	http://purl.obolibrary.org/obo/mondo#ordo_disease	5q14.3 microdeletion syndrome	5q14.3 microdeletion syndrome
MONDO:0016457	Orphanet:228396	http://purl.obolibrary.org/obo/mondo#ordo_disease	ptosis-upper ocular movement limitation-absence of lacrimal punctum syndrome	Ptosis-upper ocular movement limitation-absence of lacrimal punctum syndrome
MONDO:0016458	Orphanet:228399	http://purl.obolibrary.org/obo/mondo#ordo_disease	8q12 microduplication syndrome	8q12 microduplication syndrome
MONDO:0016459	Orphanet:228402	http://purl.obolibrary.org/obo/mondo#ordo_disease	2q23.1 microdeletion syndrome	2q23.1 microdeletion syndrome
MONDO:0016460	Orphanet:228410	http://purl.obolibrary.org/obo/mondo#ordo_disease	polyvalvular heart disease syndrome	Polyvalvular heart disease syndrome
MONDO:0016461	Orphanet:228415	http://purl.obolibrary.org/obo/mondo#ordo_disease	5q35 microduplication syndrome	5q35 microduplication syndrome
MONDO:0016462	Orphanet:229717	http://purl.obolibrary.org/obo/mondo#ordo_disease	isolated agammaglobulinemia	Isolated agammaglobulinemia
MONDO:0016463	Orphanet:229720	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	syndromic agammaglobulinemia	Syndromic agammaglobulinemia
MONDO:0016464	Orphanet:2298	http://purl.obolibrary.org/obo/mondo#ordo_disease	insulin-resistance syndrome type B	Insulin-resistance syndrome type B
MONDO:0016466	Orphanet:2302	http://purl.obolibrary.org/obo/mondo#ordo_disease	asbestosis	Asbestos intoxication
MONDO:0016467	Orphanet:2305	http://purl.obolibrary.org/obo/mondo#ordo_disease	isotretinoin syndrome	Isotretinoin syndrome
MONDO:0016468	Orphanet:230800	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	toxin-mediated infectious botulism	Toxin-mediated infectious botulism
MONDO:0016470	Orphanet:230857	http://purl.obolibrary.org/obo/mondo#ordo_disease	Ehlers-Danlos/osteogenesis imperfecta syndrome	Ehlers-Danlos/osteogenesis imperfecta syndrome
MONDO:0016471	Orphanet:2309	http://purl.obolibrary.org/obo/mondo#ordo_disease	pachyonychia congenita	Pachyonychia congenita
MONDO:0016472	Orphanet:231	http://purl.obolibrary.org/obo/mondo#ordo_disease	dracunculiasis	Dracunculiasis
MONDO:0016473	Orphanet:231108	http://purl.obolibrary.org/obo/mondo#ordo_disease	familial rhabdoid tumor	Rhabdoid tumor predisposition syndrome
MONDO:0016474	Orphanet:231111	http://purl.obolibrary.org/obo/mondo#ordo_disease	drug-induced lupus erythematosus	Drug-induced lupus erythematosus
MONDO:0016475	Orphanet:231117	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Beckwith-Wiedemann syndrome due to imprinting defect of 11p15	Beckwith-Wiedemann syndrome due to imprinting defect of 11p15
MONDO:0016476	Orphanet:231120	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Beckwith-Wiedemann syndrome due to CDKN1C mutation	Beckwith-Wiedemann syndrome due to CDKN1C mutation
MONDO:0016477	Orphanet:231127	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Beckwith-Wiedemann syndrome due to 11p15 microdeletion	Beckwith-Wiedemann syndrome due to 11p15 microdeletion
MONDO:0016478	Orphanet:231130	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion	Beckwith-Wiedemann syndrome due to 11p15 translocation/inversion
MONDO:0016479	Orphanet:231137	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	silver-Russell syndrome due to 7p11.2p13 microduplication	Silver-Russell syndrome due to 7p11.2p13 microduplication
MONDO:0016480	Orphanet:231140	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	silver-Russell syndrome due to an imprinting defect of 11p15	Silver-Russell syndrome due to an imprinting defect of 11p15
MONDO:0016481	Orphanet:231144	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	silver-Russell syndrome due to 11p15 microduplication	Silver-Russell syndrome due to 11p15 microduplication
MONDO:0016482	Orphanet:231147	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	silver-Russell syndrome due to maternal uniparental disomy of chromosome 11	Silver-Russell syndrome due to maternal uniparental disomy of chromosome 11
MONDO:0016483	Orphanet:231160	http://purl.obolibrary.org/obo/mondo#ordo_disease	intracranial berry aneurysm	Familial cerebral saccular aneurysm
MONDO:0016484	Orphanet:231178	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Usher syndrome type 2	Usher syndrome type 2
MONDO:0016485	Orphanet:231183	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Usher syndrome type 3	Usher syndrome type 3
MONDO:0016486	Orphanet:231214	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	beta-thalassemia major	Beta-thalassemia major
MONDO:0016487	Orphanet:231222	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	beta-thalassemia intermedia	Beta-thalassemia intermedia
MONDO:0016488	Orphanet:231230	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete beta-thalassemia associated with another hemoglobin anomaly	Beta-thalassemia associated with another hemoglobin anomaly
MONDO:0016489	Orphanet:231237	http://purl.obolibrary.org/obo/mondo#ordo_disease	delta-beta-thalassemia	Delta-beta-thalassemia
MONDO:0016490	Orphanet:231242	http://purl.obolibrary.org/obo/mondo#ordo_disease	hemoglobin C-beta-thalassemia syndrome	Hemoglobin C-beta-thalassemia syndrome
MONDO:0016491	Orphanet:231249	http://purl.obolibrary.org/obo/mondo#ordo_disease	hemoglobin E-beta-thalassemia syndrome	Hemoglobin E-beta-thalassemia syndrome
MONDO:0016492	Orphanet:231386	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete beta-thalassemia with other manifestations	Beta-thalassemia with other manifestations
MONDO:0016493	Orphanet:231413	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete variant of Guillain-Barre syndrome	Variant of Guillain-Barré syndrome
MONDO:0016494	Orphanet:231416	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete regional variant of Guillain-Barre syndrome	Regional variant of Guillain-Barré syndrome
MONDO:0016495	Orphanet:231419	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete functional variant of Guillain-Barre syndrome	Functional variant of Guillain-Barré syndrome
MONDO:0016496	Orphanet:231426	http://purl.obolibrary.org/obo/mondo#ordo_disease	pharyngeal-cervical-brachial variant of Guillain-Barre syndrome	Pharyngeal-cervical-brachial variant of Guillain-Barré syndrome
MONDO:0016497	Orphanet:231445	http://purl.obolibrary.org/obo/mondo#ordo_disease	paraparetic variant of Guillain-Barre syndrome	Paraparetic variant of Guillain-Barré syndrome
MONDO:0016498	Orphanet:231450	http://purl.obolibrary.org/obo/mondo#ordo_disease	acute pure sensory neuropathy	Acute pure sensory neuropathy
MONDO:0016499	Orphanet:231457	http://purl.obolibrary.org/obo/mondo#ordo_disease	autoimmune autonomic ganglionopathy	Acute pandysautonomia
MONDO:0016500	Orphanet:231466	http://purl.obolibrary.org/obo/mondo#ordo_disease	acute sensory ataxic neuropathy	Acute sensory ataxic neuropathy
MONDO:0016501	Orphanet:231500	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Hermansky-Pudlak syndrome with pulmonary fibrosis	Hermansky-Pudlak syndrome due to BLOC-3 deficiency
MONDO:0016502	Orphanet:231512	http://purl.obolibrary.org/obo/mondo#ordo_clinical_subtype	Hermansky-Pudlak syndrome without pulmonary fibrosis	Hermansky-Pudlak syndrome due to BLOC-2 deficiency
MONDO:0016503	Orphanet:231573	http://purl.obolibrary.org/obo/mondo#ordo_disease	congenital erosive and vesicular dermatosis	Congenital erosive and vesicular dermatosis
MONDO:0016504	Orphanet:231580	http://purl.obolibrary.org/obo/mondo#ordo_disease	primary unilateral adrenal hyperplasia	Primary unilateral adrenal hyperplasia
MONDO:0016505	Orphanet:231625	http://purl.obolibrary.org/obo/mondo#ordo_disease	aldosterone-producing adrenal cortex adenoma	Adrenocortical carcinoma with pure aldosterone hypersecretion
MONDO:0016506	Orphanet:231632	http://purl.obolibrary.org/obo/mondo#ordo_disease	ectopic aldosterone-producing tumor	Ectopic aldosterone-producing tumor
MONDO:0016507	Orphanet:231637	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete rare surgically correctable form of primary aldosteronism	Rare surgically correctable form of primary aldosteronism
MONDO:0016508	Orphanet:231641	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete rare non surgically correctable form of primary aldosteronism	Rare non surgically correctable form of primary aldosteronism
MONDO:0016509	Orphanet:231736	http://purl.obolibrary.org/obo/mondo#ordo_disease	microcornea-posterior megalolenticonus-persistent fetal vasculature-coloboma syndrome	Microcornea-posterior megalolenticonus-persistent fetal vasculature-coloboma syndrome
MONDO:0016510	Orphanet:231742	http://purl.obolibrary.org/obo/mondo#ordo_disease	epibulbar lipodermoid-preauricular appendage-polythelia syndrome	Epibulbar lipodermoid-preauricular appendage-polythelia syndrome
MONDO:0016511	Orphanet:232035	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	infectious embryofetopathy	Infectious embryofetopathy
MONDO:0016512	Orphanet:2322	http://purl.obolibrary.org/obo/mondo#ordo_disease	Kabuki syndrome	Kabuki syndrome
MONDO:0016513	Orphanet:232288	http://purl.obolibrary.org/obo/mondo#ordo_group_of_disorders	obsolete alpha-thalassemia-related diseases	Syndrome with alpha-thalassemia as a major feature
